frame_id,ball_x,ball_y,p1_x,p1_y,p2_x,p2_y,p3_x,p3_y,p4_x,p4_y,p5_x,p5_y,p6_x,p6_y,target_label
1,0.0,0.0,562.12335,602.0399,1211.6304,563.84784,932.4854,560.5379,1423.1816,602.7348,0.0,0.0,0.0,0.0,Coordinated Defense
2,0.0,0.0,568.3648,603.3853,1223.5895,572.2246,1430.4735,602.0003,931.5952,562.8256,0.0,0.0,0.0,0.0,Coordinated Defense
3,0.0,0.0,574.7911,605.3647,1455.4117,601.092,1223.1246,566.10394,939.0707,567.511,1081.5323,506.84003,24.937346,586.2796,Coordinated Defense
4,0.0,0.0,581.94183,606.29626,1455.3922,600.9683,1213.995,565.19214,932.7693,571.9016,1075.5681,511.7916,989.9654,571.2918,Coordinated Defense
5,0.0,0.0,585.8284,608.6268,1452.304,604.4826,1225.0737,559.52075,930.97015,572.1355,1086.2188,504.9045,0.0,0.0,Coordinated Defense
6,0.0,0.0,588.1316,610.5155,1452.3405,606.0415,1226.2812,539.73676,930.77716,573.7903,0.0,0.0,0.0,0.0,Coordinated Defense
7,0.0,0.0,594.429,611.80066,1453.4795,610.49243,932.5392,575.7395,1229.7109,567.2394,1084.6116,507.0943,0.0,0.0,Coordinated Defense
8,0.0,0.0,598.8816,616.3367,1453.8915,613.78156,934.7195,576.73535,1232.6814,573.13416,1086.4291,505.88516,0.0,0.0,Coordinated Defense
9,0.0,0.0,1452.1426,616.0417,603.61414,619.6412,1233.5271,576.62787,933.8001,577.56354,0.0,0.0,0.0,0.0,Coordinated Defense
10,0.0,0.0,1453.2375,619.28265,933.8851,578.2246,1235.9702,573.1243,606.60144,622.5855,1084.8821,504.82526,0.0,0.0,Coordinated Defense
11,0.0,0.0,1453.4083,620.6407,612.5949,625.9442,1237.0164,571.5764,936.1668,578.8295,1079.0751,506.64612,0.0,0.0,Coordinated Defense
12,0.0,0.0,1454.376,621.87177,1242.3479,570.09717,945.9237,579.5697,622.159,626.72107,0.0,0.0,0.0,0.0,Coordinated Defense
13,0.0,0.0,1454.0078,624.0971,658.9465,629.92523,944.4146,580.48065,1244.8923,564.339,0.0,0.0,0.0,0.0,Coordinated Defense
14,0.0,0.0,1458.5336,626.1218,943.6035,579.32117,664.5878,628.5773,1250.878,569.5424,0.0,0.0,0.0,0.0,Coordinated Defense
15,0.0,0.0,1458.2725,627.91876,949.57214,579.0013,650.0433,629.30835,1253.473,573.33563,1193.4485,501.51648,0.0,0.0,Coordinated Defense
16,0.0,0.0,1459.6542,628.6749,662.87726,628.4685,947.4506,578.7573,1256.0198,558.2437,1193.302,500.81354,0.0,0.0,Coordinated Defense
17,0.0,0.0,1463.6742,629.927,946.51337,576.8545,674.3351,631.6689,1257.6636,543.45966,1193.2487,500.2306,0.0,0.0,Coordinated Defense
18,0.0,0.0,1467.242,629.95654,681.7259,630.2832,945.65015,575.18726,1266.8905,572.37213,1194.0394,500.70926,0.0,0.0,Coordinated Defense
19,0.0,0.0,1472.3009,629.57245,689.108,630.5122,945.1439,573.3855,1267.0948,566.739,0.0,0.0,0.0,0.0,Coordinated Defense
20,0.0,0.0,1475.653,629.3577,692.14185,631.0823,944.34955,572.6471,1265.9844,560.24225,0.0,0.0,0.0,0.0,Coordinated Defense
21,0.0,0.0,1479.2738,628.3893,693.53723,631.6808,1265.4412,560.7479,944.3911,573.5338,0.0,0.0,0.0,0.0,Coordinated Defense
22,509.7441,529.6221,1483.7324,627.6655,698.04144,630.57965,1272.3926,550.78296,944.7251,572.12537,1187.8113,500.99042,0.0,0.0,Coordinated Defense
23,510.19797,530.8607,1489.1643,627.24133,706.0344,632.03394,1272.7628,546.9608,945.46356,573.23505,1192.0361,502.54947,0.0,0.0,Coordinated Defense
24,510.74896,530.3847,1493.3826,627.7593,1278.8152,587.32117,715.36163,633.88916,950.3349,531.0115,1192.099,500.1468,0.0,0.0,Coordinated Defense
25,511.16434,530.4295,1494.4272,629.02765,721.5607,634.52637,1277.6083,592.5059,951.9205,538.38916,1194.9113,502.55392,0.0,0.0,Coordinated Defense
26,511.5797,530.47424,1497.7588,629.31525,729.73694,639.17633,1285.3737,593.80994,1190.9329,504.49268,0.0,0.0,0.0,0.0,Coordinated Defense
27,512.0483,526.7931,1500.0885,630.58923,731.64,642.8223,1288.4034,597.62164,1189.4053,505.32755,0.0,0.0,0.0,0.0,Coordinated Defense
28,512.4929,524.78864,1501.8436,632.1938,732.5892,645.77576,1293.4087,598.7347,1189.0568,507.05392,0.0,0.0,0.0,0.0,Coordinated Defense
29,512.9375,522.7841,734.6503,648.6868,1504.132,633.73474,1296.484,594.9526,1187.5155,506.32257,0.0,0.0,0.0,0.0,Coordinated Defense
