frame_id,ball_x,ball_y,p1_x,p1_y,p2_x,p2_y,p3_x,p3_y,p4_x,p4_y,p5_x,p5_y,p6_x,p6_y,target_label
1,0.0,0.0,1025.1063,790.85034,70.78216,811.8891,1538.895,686.84216,697.8888,536.87195,915.17554,598.5746,257.27994,588.1636,Coordinated Attack
2,0.0,0.0,1550.324,688.7672,1024.5897,787.48865,71.316414,811.95496,909.3493,594.8905,698.81726,535.0922,260.02368,585.6391,Coordinated Attack
3,0.0,0.0,1023.42163,783.68066,1557.9915,686.30066,71.52884,811.11774,898.68463,594.06964,698.71295,531.3781,265.23206,581.5783,Coordinated Attack
4,0.0,0.0,1021.4971,779.574,72.15028,811.18036,1559.3875,685.0774,896.305,593.5051,700.81494,527.7331,268.19128,577.804,Coordinated Attack
5,0.0,0.0,1020.89014,775.0107,72.27612,811.1,1558.5677,683.3436,893.6525,588.26306,705.7516,525.39636,276.3541,570.7387,Coordinated Attack
6,0.0,0.0,1020.6065,772.23083,1560.7678,679.03625,72.31476,811.1381,709.0693,522.1534,887.6505,585.15533,292.4245,561.09644,Coordinated Attack
7,0.0,0.0,1557.8982,674.4534,72.251884,811.2453,1020.14325,770.2325,881.2072,582.1823,297.87024,551.82,709.04944,518.8603,Coordinated Attack
8,0.0,0.0,1019.897,766.4395,72.191444,811.0771,876.2392,577.13525,1557.34,669.8868,296.15317,536.72473,1779.1332,594.8997,Coordinated Attack
9,0.0,0.0,72.24271,810.98456,1020.1181,764.476,1555.6504,665.3803,296.16293,534.5342,870.3336,573.91034,1779.1394,594.9832,Coordinated Attack
10,0.0,0.0,1021.69696,760.5448,72.27017,811.0713,298.33722,536.94904,857.37445,574.11536,1553.9927,661.1184,1778.9246,594.66766,Coordinated Attack
11,0.0,0.0,1024.7028,758.30255,72.33493,810.76385,846.7595,572.4745,1553.6613,651.73535,311.26892,534.0719,1779.3904,594.6834,Coordinated Attack
12,0.0,0.0,835.2885,573.61224,72.403366,810.7686,1026.8385,757.4291,1554.5983,642.0622,325.42993,533.1982,1779.2671,594.7485,Coordinated Attack
13,0.0,0.0,72.396286,810.64667,830.59357,574.49084,331.37027,530.7145,1033.0668,754.54425,1552.14,643.72614,1779.4147,594.36017,Coordinated Attack
14,0.0,0.0,822.3718,577.612,72.470695,810.67737,1553.143,642.7826,1037.5645,752.9115,338.20728,525.80585,1779.2084,594.9516,Coordinated Attack
15,0.0,0.0,72.50498,810.6241,1044.6553,752.5947,1557.4866,640.1895,816.84174,579.6444,342.1549,522.88556,1779.1758,595.07245,Coordinated Attack
16,0.0,0.0,812.68616,575.63837,1053.2432,754.80194,72.582825,810.64417,1563.0935,632.40375,343.59537,519.57904,1779.2095,595.5713,Coordinated Attack
17,654.48785,210.08507,72.65346,810.82263,810.5301,577.2467,1059.1913,752.8317,1569.8196,625.8543,345.80783,515.7743,1779.1039,595.7734,Coordinated Attack
18,630.7353,203.38654,72.62659,810.86707,1062.706,752.78107,1571.2837,621.725,810.59045,577.14233,1779.0419,595.52563,345.93732,506.93274,Coordinated Attack
19,603.2754,196.13577,1571.7836,616.95386,72.276115,811.1513,1061.9232,751.6696,807.1221,573.82513,358.10876,489.10007,1778.9998,595.67255,Coordinated Attack
20,582.29364,190.48996,72.636246,810.9066,1062.5049,752.3535,1570.4313,609.68506,802.01855,569.9011,1778.8726,595.93964,345.08838,481.23917,Coordinated Attack
21,561.31195,184.84415,72.4877,810.68665,1061.0078,751.84015,1565.79,603.9497,787.98236,566.2124,1778.7952,595.9846,854.49567,486.17935,Coordinated Attack
22,540.3302,179.19835,72.5995,811.17175,1561.5332,600.77075,1060.6241,750.39795,1778.7119,596.0003,784.4168,569.0286,0.0,0.0,Coordinated Attack
23,519.3485,173.55254,72.51228,811.23676,1059.9042,751.334,1557.1332,592.8618,739.8546,566.11615,1778.7858,596.02826,850.79254,491.2923,Coordinated Attack
24,498.3668,167.90672,72.6786,811.3175,1061.034,750.4135,1550.874,584.033,735.27344,563.40753,1778.6602,596.21515,846.6121,523.2259,Coordinated Attack
25,477.38507,162.26093,1062.0239,748.97687,72.51758,811.45703,1549.3765,582.57983,716.5153,562.7518,1778.855,596.6467,852.72876,530.9322,Coordinated Attack
26,456.40335,156.61511,1063.7283,748.5884,72.73646,811.2454,1545.4796,581.659,1778.8364,595.2346,724.88196,559.4358,855.72974,535.21576,Coordinated Attack
27,435.42163,150.9693,1065.9989,744.3921,72.66776,811.322,1548.4824,580.6488,695.0936,554.1374,1778.5626,595.2438,858.03705,538.3006,Coordinated Attack
28,414.4399,145.32349,1067.4734,742.6192,72.688255,811.4133,1546.631,579.9447,1778.4779,595.56323,674.4683,544.7771,859.9954,537.9635,Coordinated Attack
29,393.4582,139.67769,1071.0514,738.72144,72.59252,811.6582,1545.2574,581.37634,1778.4647,595.7424,659.9981,546.0597,857.89307,537.7548,Coordinated Attack
