frame_id,ball_x,ball_y,p1_x,p1_y,p2_x,p2_y,p3_x,p3_y,p4_x,p4_y,p5_x,p5_y,p6_x,p6_y,target_label
1,254.75981,657.66376,493.5889,669.0927,1693.423,686.29834,908.2232,543.9494,394.05844,510.5639,181.6126,555.69507,1527.8469,545.4133,Coordinated Attack
2,258.2437,653.15625,494.49344,668.548,1685.7181,685.06195,901.0808,546.1346,205.60464,555.2058,395.13626,508.77368,1512.9119,544.9168,Coordinated Attack
3,346.97546,596.4424,495.59326,666.76764,1673.3523,684.841,182.28156,553.6924,1511.4834,543.9474,392.84488,508.32758,895.8431,541.63885,Coordinated Attack
4,346.42014,597.43134,497.22443,672.285,1669.7732,683.99854,903.9934,550.2745,1505.4698,543.54346,180.5245,547.90735,394.86557,510.20572,Coordinated Attack
5,346.6468,598.0441,498.06717,664.26624,1662.3923,683.0205,899.6993,553.2529,1495.9543,541.5575,184.21907,546.04254,391.2293,514.53265,Coordinated Attack
6,278.33823,643.5254,501.15305,665.5008,1659.2738,681.40375,895.9105,554.98303,1495.0034,539.7505,386.3949,519.0871,191.36545,542.1161,Coordinated Attack
7,277.6852,643.9796,501.86908,668.3075,1483.6051,536.7565,1650.6869,678.9717,383.57248,520.6244,188.08882,539.4446,882.6128,543.7082,Coordinated Attack
8,1543.1823,661.17554,501.38614,663.57513,1648.0529,680.2081,1455.6196,537.7437,378.6491,522.30035,877.29956,553.3711,187.87865,538.49554,Coordinated Attack
9,2232.3513,675.268,500.57333,663.1317,1453.0532,534.05414,1640.1663,674.0695,376.61673,522.3059,878.9455,535.92834,201.71634,534.6339,Coordinated Attack
10,2921.5205,689.3605,501.71503,663.966,1627.0233,672.14386,1459.3984,533.4439,373.03638,522.51587,869.5064,554.77966,210.1444,536.22473,Coordinated Attack
11,208.1943,637.72754,502.95425,664.0919,1619.7095,672.38965,1449.4336,530.8854,868.17755,555.2075,372.1374,522.5416,216.33655,536.6546,Coordinated Attack
12,-974.009,615.6711,502.76416,661.7554,1608.533,670.6116,369.74753,521.8752,1438.006,524.27826,862.58246,538.96063,228.06453,539.9913,Coordinated Attack
13,1496.234,640.0874,503.12323,661.52057,367.56067,521.8741,1600.7855,669.7788,232.21048,540.96216,859.0303,536.0545,1407.6581,521.8085,Coordinated Attack
14,2322.8762,643.59094,503.89813,659.87805,366.18216,522.6866,1568.7745,668.54016,853.20996,535.7059,236.23634,542.23505,1414.1077,520.7564,Coordinated Attack
15,634.9684,630.36487,504.94284,657.5046,1402.4849,525.6123,1560.3988,667.74304,364.4186,522.1536,844.8481,542.3259,245.57959,541.0919,Coordinated Attack
16,78.60811,624.66705,505.06778,655.0455,1550.3257,667.6208,841.1986,559.7961,359.0107,520.1347,1391.9132,525.84045,251.05852,539.2744,Coordinated Attack
17,1428.0146,624.76025,507.3691,654.514,1543.0648,664.54724,834.26245,560.2241,353.462,519.19037,1386.5742,525.67865,248.19308,538.87646,Coordinated Attack
18,1919.826,622.2475,511.72696,654.6942,1536.507,663.44055,829.3795,550.3563,331.19272,523.79047,1374.9032,524.4784,631.6972,521.5689,Coordinated Attack
19,2411.6375,619.73474,512.22974,650.7344,1528.019,660.94666,821.36896,559.7245,351.64645,516.47296,1363.7421,511.4998,250.82906,539.074,Coordinated Attack
20,2903.449,617.222,1522.3638,660.32635,512.4073,650.9424,817.3201,546.74316,1355.0459,523.69244,355.53278,514.1085,639.6122,527.8494,Coordinated Attack
21,3395.2603,614.7092,1516.2177,658.08545,516.30945,646.86005,1348.9481,525.8935,364.09863,511.76285,645.90594,512.9611,794.22034,562.88776,Coordinated Attack
22,1323.31,636.62585,1512.1019,654.901,1343.6884,525.84265,517.4866,647.03107,356.6939,513.0773,266.98654,520.1428,647.62506,520.51245,Coordinated Attack
23,1301.438,638.4315,1505.3018,650.7079,520.4755,647.63074,1335.9336,524.0098,356.19482,511.21744,270.60385,513.5756,644.0681,524.98914,Coordinated Attack
24,1276.9695,641.5201,1323.9788,519.881,523.61755,647.3271,1495.6287,649.8521,345.37482,506.82898,274.79196,506.60754,638.18915,524.0527,Coordinated Attack
25,1072.1514,645.8777,1311.1973,519.5117,526.6017,649.8372,1486.6614,647.21344,356.47244,505.31052,265.43765,494.19995,634.4603,518.89716,Coordinated Attack
26,867.3332,650.2353,1298.667,517.1343,525.4639,650.0807,1478.3553,647.343,353.5038,503.36008,261.46704,486.03323,634.30786,520.6305,Coordinated Attack
27,662.5151,654.59283,1469.5903,641.41296,526.6659,650.7872,1288.6572,515.2648,355.57657,495.33688,631.0318,530.91724,765.933,571.1973,Coordinated Attack
28,457.6969,658.95044,527.65497,649.8323,1460.5885,640.8203,1276.1373,517.0418,353.2768,494.47913,630.47015,538.01764,766.06946,569.6223,Coordinated Attack
29,252.87875,663.30804,529.7883,651.66656,1269.5472,515.94586,1450.9689,641.43744,353.9859,488.22394,627.34064,548.87805,760.9383,571.79724,Coordinated Attack
