frame_id,ball_x,ball_y,p1_x,p1_y,p2_x,p2_y,p3_x,p3_y,p4_x,p4_y,p5_x,p5_y,p6_x,p6_y,target_label
1,0.0,0.0,843.5718,568.69336,1229.7238,531.9808,455.32825,593.0081,0.0,0.0,0.0,0.0,0.0,0.0,Coordinated Defense
2,0.0,0.0,455.23557,591.2594,854.5511,569.72107,1234.3268,532.21924,0.0,0.0,0.0,0.0,0.0,0.0,Coordinated Defense
3,0.0,0.0,454.4744,588.855,862.71014,569.0878,1238.7098,534.0136,0.0,0.0,0.0,0.0,0.0,0.0,Coordinated Defense
4,0.0,0.0,869.1167,570.6414,1235.3467,534.37494,454.6866,587.6195,0.0,0.0,0.0,0.0,0.0,0.0,Coordinated Defense
5,0.0,0.0,454.3535,584.5825,873.48785,570.8105,1239.5984,536.1741,0.0,0.0,0.0,0.0,0.0,0.0,Coordinated Defense
6,0.0,0.0,877.6653,571.03894,457.3633,582.97235,1241.1449,536.5771,0.0,0.0,0.0,0.0,0.0,0.0,Coordinated Defense
7,0.0,0.0,879.81146,571.18304,460.50177,581.12164,1242.6268,536.3626,0.0,0.0,0.0,0.0,0.0,0.0,Coordinated Defense
8,0.0,0.0,884.459,570.29736,466.32468,579.6801,1244.8162,535.9438,0.0,0.0,0.0,0.0,0.0,0.0,Coordinated Defense
9,0.0,0.0,886.7651,571.26746,469.52658,579.0173,1247.4989,536.5047,0.0,0.0,0.0,0.0,0.0,0.0,Coordinated Defense
10,0.0,0.0,469.61526,578.3458,888.6177,571.47577,1249.1764,536.791,0.0,0.0,0.0,0.0,0.0,0.0,Coordinated Defense
11,0.0,0.0,471.80002,577.857,1250.861,537.4165,889.79114,571.4362,0.0,0.0,0.0,0.0,0.0,0.0,Coordinated Defense
12,0.0,0.0,471.9137,576.4969,890.1904,569.76105,1251.27,537.4792,0.0,0.0,0.0,0.0,0.0,0.0,Coordinated Defense
13,0.0,0.0,470.8937,573.5796,889.8894,570.07184,1251.5511,538.68427,0.0,0.0,0.0,0.0,0.0,0.0,Coordinated Defense
14,0.0,0.0,471.3131,571.6714,1251.8013,539.4544,889.6411,569.2389,0.0,0.0,0.0,0.0,0.0,0.0,Coordinated Defense
15,0.0,0.0,470.9408,568.0974,1253.3533,540.1003,889.7032,568.6629,0.0,0.0,0.0,0.0,0.0,0.0,Coordinated Defense
16,0.0,0.0,472.59467,566.67035,889.1918,567.41327,1256.817,540.83014,0.0,0.0,0.0,0.0,0.0,0.0,Coordinated Defense
17,0.0,0.0,474.58133,565.0168,889.7362,566.5572,1260.0532,541.502,0.0,0.0,0.0,0.0,0.0,0.0,Coordinated Defense
18,0.0,0.0,474.38422,562.2893,890.3358,565.9971,1262.8965,543.0893,0.0,0.0,0.0,0.0,0.0,0.0,Coordinated Defense
19,0.0,0.0,891.14056,567.04736,480.65152,560.68243,1269.4688,545.2315,0.0,0.0,0.0,0.0,0.0,0.0,Coordinated Defense
20,0.0,0.0,481.14786,559.1045,892.22034,568.7064,1271.3456,546.02216,0.0,0.0,0.0,0.0,0.0,0.0,Coordinated Defense
21,0.0,0.0,899.74524,571.30347,480.95065,557.623,1276.6241,547.2346,0.0,0.0,0.0,0.0,0.0,0.0,Coordinated Defense
22,0.0,0.0,488.8814,558.85657,903.2767,573.1611,1281.36,546.3972,0.0,0.0,0.0,0.0,0.0,0.0,Coordinated Defense
23,0.0,0.0,496.03513,561.06586,903.491,579.5134,1286.7175,548.493,0.0,0.0,0.0,0.0,0.0,0.0,Coordinated Defense
24,0.0,0.0,904.2159,581.597,497.52054,562.3697,1295.0436,551.43835,0.0,0.0,0.0,0.0,0.0,0.0,Coordinated Defense
25,0.0,0.0,904.3823,583.81445,503.82004,563.80066,1299.9941,551.2433,0.0,0.0,0.0,0.0,0.0,0.0,Coordinated Defense
26,0.0,0.0,506.53763,563.1944,905.1979,584.36096,1307.8883,557.02655,0.0,0.0,0.0,0.0,0.0,0.0,Coordinated Defense
27,0.0,0.0,904.99664,584.3156,505.81458,559.4145,1315.9366,565.4757,0.0,0.0,0.0,0.0,0.0,0.0,Coordinated Defense
28,0.0,0.0,905.3495,584.34467,1321.2587,560.5517,508.80844,556.2712,0.0,0.0,0.0,0.0,0.0,0.0,Coordinated Defense
29,0.0,0.0,905.7324,583.6282,514.48553,553.9459,1327.3562,566.2292,0.0,0.0,0.0,0.0,0.0,0.0,Coordinated Defense
