frame_id,ball_x,ball_y,p1_x,p1_y,p2_x,p2_y,p3_x,p3_y,p4_x,p4_y,p5_x,p5_y,p6_x,p6_y,target_label
1,0.0,0.0,824.6759,642.2566,650.86896,509.63864,340.51227,608.57416,1327.4369,584.599,31.385202,604.6794,0.0,0.0,Coordinated Defense
2,0.0,0.0,650.6034,509.46585,829.9498,642.93616,342.54825,608.6059,1326.5042,582.71924,27.49257,605.8489,0.0,0.0,Coordinated Defense
3,0.0,0.0,838.3873,643.01666,650.99335,508.8783,335.70245,610.28503,1324.5779,581.4309,35.443676,605.0148,0.0,0.0,Coordinated Defense
4,0.0,0.0,845.05963,640.6968,334.14584,611.2451,650.08685,508.73572,1335.9144,579.90063,35.390884,605.70746,24.496931,605.0151,Coordinated Defense
5,0.0,0.0,851.6439,636.6905,334.55908,610.9424,648.88153,508.06616,1336.7688,577.4182,36.065613,606.1972,23.6097,605.60657,Coordinated Defense
6,0.0,0.0,651.37256,507.04083,333.18555,611.49084,1334.0797,577.46924,854.2428,634.8798,39.08817,605.80676,24.552383,605.2573,Coordinated Defense
7,209.50208,166.17229,649.36096,506.61145,1332.7706,575.38715,331.15683,610.99817,857.21155,632.0816,46.71542,605.83575,24.980682,604.0745,Coordinated Defense
8,209.50208,166.17229,648.31573,508.90158,330.1751,610.57074,1326.8138,572.75323,863.25055,631.69604,55.28356,606.5484,36.31682,604.688,Coordinated Defense
9,209.50208,166.17229,326.49197,610.4542,647.3309,510.6417,1318.7972,573.0238,870.7994,633.5643,57.267838,605.7815,38.68166,605.32965,Coordinated Defense
10,209.50208,166.17229,645.95087,512.33923,325.16458,610.7475,1309.8766,574.1215,57.28809,606.46826,890.6616,633.4,818.634,504.31628,Coordinated Defense
11,209.50208,166.17229,645.51965,513.3427,323.60568,610.1125,1304.8342,574.88586,60.35182,604.75854,904.08984,631.84955,819.366,502.0744,Coordinated Defense
12,209.50208,166.17229,644.85034,514.5807,322.81808,610.7126,1301.2916,572.708,62.589554,604.5889,898.11597,628.66095,820.05286,504.8404,Coordinated Defense
13,209.50208,166.17229,644.7169,514.78546,322.2394,611.6287,1307.0847,571.6758,62.766724,604.02637,917.05597,634.0569,820.5381,510.21338,Coordinated Defense
14,209.50208,166.17229,648.43097,517.2744,319.70175,611.866,1308.0469,573.9925,62.261032,604.0846,916.1305,636.6342,824.1037,511.53534,Coordinated Defense
15,209.50208,166.17229,316.69202,611.76166,648.72516,519.2056,1314.5681,575.7824,62.74179,603.7619,898.0213,639.0565,828.7016,510.16467,Coordinated Defense
16,209.50208,166.17229,315.4566,612.44366,651.461,519.8976,1317.7761,577.4225,63.580154,603.85046,912.77716,644.04645,835.0728,508.9858,Coordinated Defense
17,209.50208,166.17229,649.1516,521.50726,311.75696,612.4542,1319.1284,583.0996,62.78305,603.8182,913.67303,645.889,834.8537,494.85373,Coordinated Defense
18,209.50208,166.17229,654.4786,520.1523,307.99475,614.0186,1327.7676,582.42303,62.87944,603.974,923.8154,636.40826,838.749,503.26587,Coordinated Defense
19,209.50208,166.17229,303.20477,617.0128,655.99445,520.47485,1327.6407,582.8831,935.27295,645.0358,62.010063,603.82184,844.76166,508.21204,Coordinated Defense
20,0.0,0.0,660.1053,521.49176,299.73566,618.8109,1329.0289,583.54663,944.596,644.431,62.08424,604.20026,851.65906,495.7646,Coordinated Defense
21,0.0,0.0,662.3285,521.3761,953.8945,651.87134,296.20654,620.56116,1328.1979,583.674,61.388783,604.31116,854.96265,491.98322,Coordinated Defense
22,0.0,0.0,287.36676,621.4149,664.792,519.7209,964.02466,655.92426,1325.1724,586.16595,60.84878,604.00385,855.0227,492.49884,Coordinated Defense
23,0.0,0.0,671.1871,517.6013,288.49036,621.7813,975.62756,658.3447,1324.6648,583.2179,60.191807,603.97577,862.06055,491.11328,Coordinated Defense
24,0.0,0.0,285.7373,622.2932,980.0126,663.5731,1334.0103,584.1166,678.1118,517.9269,60.105415,602.95624,864.25464,495.2869,Coordinated Defense
25,0.0,0.0,989.07715,666.04584,1338.1609,585.323,288.92053,624.5693,682.23956,517.1741,59.420425,603.83875,1260.3184,515.57965,Coordinated Defense
26,0.0,0.0,1339.2932,586.193,992.54425,668.23773,282.2622,625.2078,58.857964,605.5081,700.35297,516.23645,866.1012,501.0089,Coordinated Defense
27,0.0,0.0,996.19055,670.5156,1339.52,587.0053,285.86615,626.50775,58.483215,606.1751,742.2676,516.03064,870.6954,497.89713,Coordinated Defense
28,1385.501,731.64246,997.50165,671.676,1341.4053,588.1679,725.0537,517.2077,289.17865,627.77545,58.454903,605.7973,1259.6326,514.4523,Coordinated Defense
29,2032.3003,1042.651,999.2223,669.0105,1342.4601,590.02014,289.3641,628.0623,735.46155,517.3128,57.912914,604.79144,895.7206,495.1446,Coordinated Defense
