frame_id,ball_x,ball_y,p1_x,p1_y,p2_x,p2_y,p3_x,p3_y,p4_x,p4_y,p5_x,p5_y,p6_x,p6_y,target_label
1,0.0,0.0,436.49368,588.13055,866.5373,572.69507,1550.895,566.25165,0.0,0.0,0.0,0.0,0.0,0.0,Spacing Breakdown
2,0.0,0.0,438.66913,591.07263,869.10455,572.44836,1555.9764,570.7196,0.0,0.0,0.0,0.0,0.0,0.0,Spacing Breakdown
3,0.0,0.0,439.38806,592.49976,1561.0819,574.28845,875.1393,572.0458,0.0,0.0,0.0,0.0,0.0,0.0,Spacing Breakdown
4,0.0,0.0,441.24133,591.3168,881.2264,572.0416,1562.4249,575.12,0.0,0.0,0.0,0.0,0.0,0.0,Spacing Breakdown
5,0.0,0.0,444.18042,588.11536,887.7849,571.84406,1565.1245,575.5602,0.0,0.0,0.0,0.0,0.0,0.0,Spacing Breakdown
6,0.0,0.0,895.709,572.1284,449.11243,585.8451,1552.7913,564.8472,0.0,0.0,0.0,0.0,0.0,0.0,Spacing Breakdown
7,0.0,0.0,902.83905,572.5272,452.52344,582.3391,1539.5233,560.9459,0.0,0.0,0.0,0.0,0.0,0.0,Spacing Breakdown
8,0.0,0.0,461.12225,578.1382,909.0967,572.54254,1540.7079,569.8305,0.0,0.0,0.0,0.0,0.0,0.0,Spacing Breakdown
9,0.0,0.0,467.20676,573.9737,916.14703,571.8533,1540.7471,559.4954,0.0,0.0,0.0,0.0,0.0,0.0,Spacing Breakdown
10,0.0,0.0,1539.4054,558.77673,919.0985,573.4062,471.60568,571.81836,0.0,0.0,0.0,0.0,0.0,0.0,Spacing Breakdown
11,0.0,0.0,1535.352,557.0935,923.6672,574.1543,475.13025,569.2462,0.0,0.0,0.0,0.0,0.0,0.0,Spacing Breakdown
12,0.0,0.0,924.79443,574.48425,1531.9376,555.6847,478.43124,567.3224,0.0,0.0,0.0,0.0,0.0,0.0,Spacing Breakdown
13,0.0,0.0,925.14014,574.93823,1523.2006,553.7735,479.13495,565.63965,0.0,0.0,0.0,0.0,0.0,0.0,Spacing Breakdown
14,0.0,0.0,925.4091,575.99316,1508.6655,552.4495,484.96533,566.4456,0.0,0.0,0.0,0.0,0.0,0.0,Spacing Breakdown
15,0.0,0.0,1494.4131,549.94434,926.4029,576.975,490.59305,564.1142,0.0,0.0,0.0,0.0,0.0,0.0,Spacing Breakdown
16,0.0,0.0,1487.7108,546.462,928.4386,576.19995,504.83694,561.97455,0.0,0.0,0.0,0.0,0.0,0.0,Spacing Breakdown
17,0.0,0.0,932.12354,575.5649,1483.9067,546.31665,512.9689,560.59485,0.0,0.0,0.0,0.0,0.0,0.0,Spacing Breakdown
18,0.0,0.0,936.3495,574.7939,1481.6139,545.3353,520.3046,560.738,0.0,0.0,0.0,0.0,0.0,0.0,Spacing Breakdown
19,0.0,0.0,945.556,573.69684,1472.9772,543.66425,521.8354,562.1383,0.0,0.0,0.0,0.0,0.0,0.0,Spacing Breakdown
20,0.0,0.0,1462.7538,540.2516,523.16986,562.79504,962.09784,573.8783,0.0,0.0,0.0,0.0,0.0,0.0,Spacing Breakdown
21,0.0,0.0,1454.1263,539.141,523.7141,562.8651,973.2294,571.77435,0.0,0.0,0.0,0.0,0.0,0.0,Spacing Breakdown
22,0.0,0.0,1440.9191,536.5224,524.47864,562.5033,978.60547,570.75635,0.0,0.0,0.0,0.0,0.0,0.0,Spacing Breakdown
23,0.0,0.0,524.6725,561.2807,1429.3528,534.8031,981.8198,567.6577,0.0,0.0,0.0,0.0,0.0,0.0,Spacing Breakdown
24,0.0,0.0,524.34186,560.4074,1416.9546,533.01807,989.2401,563.3415,0.0,0.0,0.0,0.0,0.0,0.0,Spacing Breakdown
25,0.0,0.0,524.708,558.2533,1409.2748,532.52246,997.4207,564.02454,0.0,0.0,0.0,0.0,0.0,0.0,Spacing Breakdown
26,0.0,0.0,525.31305,555.6898,1402.5647,531.8888,997.56354,562.21564,0.0,0.0,0.0,0.0,0.0,0.0,Spacing Breakdown
27,0.0,0.0,526.11176,553.8033,1394.8146,532.76874,1001.03516,561.7164,0.0,0.0,0.0,0.0,0.0,0.0,Spacing Breakdown
28,0.0,0.0,526.53595,551.5749,1385.564,534.2487,1010.51697,565.31195,0.0,0.0,0.0,0.0,0.0,0.0,Spacing Breakdown
29,0.0,0.0,525.43097,548.94574,1369.8372,535.37415,1024.5483,564.46124,0.0,0.0,0.0,0.0,0.0,0.0,Spacing Breakdown
