frame_id,ball_x,ball_y,p1_x,p1_y,p2_x,p2_y,p3_x,p3_y,p4_x,p4_y,p5_x,p5_y,p6_x,p6_y,target_label
1,0.0,0.0,1316.8508,564.8049,463.0723,540.85767,1014.4606,569.44244,0.0,0.0,0.0,0.0,0.0,0.0,Coordinated Defense
2,0.0,0.0,1315.2076,563.9284,462.58926,541.3886,1013.80035,568.9042,0.0,0.0,0.0,0.0,0.0,0.0,Coordinated Defense
3,0.0,0.0,1314.6796,563.1579,1014.806,567.8098,463.17007,534.0232,0.0,0.0,0.0,0.0,0.0,0.0,Coordinated Defense
4,0.0,0.0,1317.1832,561.3793,1013.7634,568.0529,461.81555,540.4915,0.0,0.0,0.0,0.0,0.0,0.0,Coordinated Defense
5,0.0,0.0,1324.1976,561.45605,1010.4612,569.87286,460.40536,539.91986,0.0,0.0,0.0,0.0,0.0,0.0,Coordinated Defense
6,0.0,0.0,462.19794,543.00793,1002.75104,574.97314,1325.3583,561.84155,0.0,0.0,0.0,0.0,0.0,0.0,Coordinated Defense
7,0.0,0.0,997.9788,578.32947,461.62433,545.08594,1302.9976,561.2545,0.0,0.0,0.0,0.0,0.0,0.0,Coordinated Defense
8,0.0,0.0,992.462,581.6771,463.80215,546.3617,1324.7886,563.30804,0.0,0.0,0.0,0.0,0.0,0.0,Coordinated Defense
9,0.0,0.0,1338.937,566.0755,984.08575,584.5689,465.18054,546.8795,0.0,0.0,0.0,0.0,0.0,0.0,Coordinated Defense
10,0.0,0.0,1341.457,566.9357,978.35547,590.6598,465.58524,545.66895,0.0,0.0,0.0,0.0,0.0,0.0,Coordinated Defense
11,0.0,0.0,1344.9955,566.96606,974.60583,598.37775,465.92535,544.86456,0.0,0.0,0.0,0.0,0.0,0.0,Coordinated Defense
12,0.0,0.0,1351.9125,568.1711,973.01135,603.86084,461.47485,545.38416,0.0,0.0,0.0,0.0,0.0,0.0,Coordinated Defense
13,0.0,0.0,1356.4404,568.16473,974.65894,608.63745,459.2085,544.31335,0.0,0.0,0.0,0.0,0.0,0.0,Coordinated Defense
14,0.0,0.0,1362.2764,567.1757,974.6324,611.1897,462.45343,539.9759,0.0,0.0,0.0,0.0,0.0,0.0,Coordinated Defense
15,0.0,0.0,1366.3418,567.2758,975.8848,615.6554,462.39163,539.058,0.0,0.0,0.0,0.0,0.0,0.0,Coordinated Defense
16,0.0,0.0,1366.1488,570.52124,974.78406,615.7963,463.96027,535.6581,0.0,0.0,0.0,0.0,0.0,0.0,Coordinated Defense
17,0.0,0.0,1367.5106,569.879,974.3017,617.4933,464.13702,533.8466,0.0,0.0,0.0,0.0,0.0,0.0,Coordinated Defense
18,0.0,0.0,1367.7283,568.7412,971.18945,618.7108,465.98108,533.74396,0.0,0.0,0.0,0.0,0.0,0.0,Coordinated Defense
19,0.0,0.0,1370.0177,568.85144,968.8597,617.9175,467.535,534.0255,0.0,0.0,0.0,0.0,0.0,0.0,Coordinated Defense
20,0.0,0.0,1376.5559,569.75494,967.80066,616.89185,468.37045,535.11615,0.0,0.0,0.0,0.0,0.0,0.0,Coordinated Defense
21,0.0,0.0,1385.6395,570.2322,965.4448,617.28424,469.80386,535.56805,0.0,0.0,0.0,0.0,0.0,0.0,Coordinated Defense
22,0.0,0.0,1396.8284,567.56494,962.19196,618.29016,471.7014,536.0262,0.0,0.0,0.0,0.0,0.0,0.0,Coordinated Defense
23,0.0,0.0,959.4972,621.37573,1402.8334,569.84686,472.16165,535.364,0.0,0.0,0.0,0.0,0.0,0.0,Coordinated Defense
24,0.0,0.0,954.8293,625.6349,1411.4575,569.7564,473.18973,533.40344,0.0,0.0,0.0,0.0,0.0,0.0,Coordinated Defense
25,0.0,0.0,948.4821,629.26917,1418.642,572.3804,474.3696,530.33954,0.0,0.0,0.0,0.0,0.0,0.0,Coordinated Defense
26,0.0,0.0,940.5907,632.8737,1421.3174,575.60144,474.10373,524.01263,0.0,0.0,0.0,0.0,0.0,0.0,Coordinated Defense
27,0.0,0.0,931.7523,636.5707,1429.4252,578.3177,469.71884,518.5595,0.0,0.0,0.0,0.0,0.0,0.0,Coordinated Defense
28,0.0,0.0,918.8542,638.81976,1431.2247,580.9587,466.44275,513.20233,0.0,0.0,0.0,0.0,0.0,0.0,Coordinated Defense
29,0.0,0.0,1431.6995,586.45874,906.5847,642.1272,466.4904,510.60843,0.0,0.0,0.0,0.0,0.0,0.0,Coordinated Defense
