frame_id,ball_x,ball_y,p1_x,p1_y,p2_x,p2_y,p3_x,p3_y,p4_x,p4_y,p5_x,p5_y,p6_x,p6_y,target_label
1,1617.3413,626.6582,1566.3843,520.2139,1113.2799,585.84485,1190.4908,520.49774,1221.4515,520.5267,0.0,0.0,0.0,0.0,Coordinated Attack
2,862.1356,162.23148,1559.7301,518.43536,1188.637,520.40985,1111.2378,582.7625,1223.6366,520.587,0.0,0.0,0.0,0.0,Coordinated Attack
3,854.4759,169.05016,1554.7238,517.28613,1086.5186,580.9614,1190.5619,518.20557,1217.3192,518.6157,277.31076,505.14423,0.0,0.0,Coordinated Attack
4,663.3497,57.854805,1549.0922,516.58154,1074.8085,582.51855,1192.134,519.18256,277.81253,504.61288,0.0,0.0,0.0,0.0,Coordinated Attack
5,472.22342,-53.340546,1540.4943,514.12213,1082.4312,579.5238,1196.3887,519.2841,1231.3856,520.75684,278.43973,501.48163,0.0,0.0,Coordinated Attack
6,281.0972,-164.5359,1535.4514,510.02725,1080.0116,577.24567,1207.4421,523.90173,279.51526,498.39548,0.0,0.0,0.0,0.0,Coordinated Attack
7,89.97094,-275.73123,1530.0983,508.24008,1073.9913,570.6007,1205.9298,522.1144,283.00757,495.549,0.0,0.0,0.0,0.0,Coordinated Attack
8,-101.155304,-386.9266,1527.211,504.49982,1064.114,576.38336,1207.2719,522.9295,286.29965,494.67282,0.0,0.0,0.0,0.0,Coordinated Attack
9,-292.28156,-498.12195,1519.3744,501.7639,1061.0317,575.13947,1212.4528,521.6847,287.5993,492.54138,0.0,0.0,0.0,0.0,Coordinated Attack
10,702.2551,540.19543,1519.9359,501.3738,1046.724,563.8434,291.24307,490.0318,1205.0157,524.1081,0.0,0.0,0.0,0.0,Coordinated Attack
11,711.00586,539.00775,1508.9307,498.74533,1020.8622,540.6967,293.31247,490.68274,1201.1942,522.92725,0.0,0.0,0.0,0.0,Coordinated Attack
12,923.26355,772.82104,1506.5186,492.67255,1021.79834,545.1596,297.76227,491.70117,1184.0499,523.95636,1115.0498,504.1524,0.0,0.0,Coordinated Attack
13,1135.5212,1006.63434,1501.9556,485.6229,1015.28577,546.5541,298.24725,492.72775,1206.7476,525.0293,1113.6302,505.4494,0.0,0.0,Coordinated Attack
14,1311.5342,571.29285,1501.0721,483.75827,982.4789,545.719,301.34824,495.55673,1209.4791,531.1251,1108.8838,506.09723,0.0,0.0,Coordinated Attack
15,1503.8572,437.07098,1501.4481,480.64746,971.10803,568.63715,306.65143,496.82745,1214.3297,536.16833,1111.4374,505.66367,0.0,0.0,Coordinated Attack
16,1696.1803,302.84912,965.0663,550.63293,1499.1909,484.631,307.2486,498.4681,1215.7601,538.88824,1115.5972,509.05774,0.0,0.0,Coordinated Attack
17,1888.5033,168.62729,952.0926,574.53656,1495.7872,483.6254,309.8928,500.35492,1219.9269,542.4273,1115.2018,511.30667,0.0,0.0,Coordinated Attack
18,729.79706,557.4899,1493.9988,482.00357,960.51385,575.01306,311.71747,504.3332,1219.5862,544.9154,1121.0781,508.70734,835.22064,485.56427,Coordinated Attack
19,730.3647,560.4025,957.34753,577.33,1488.8793,481.85065,311.868,510.3826,1217.5497,545.1631,1121.208,509.5401,840.3712,482.364,Coordinated Attack
20,730.63904,570.32544,944.2322,577.6121,1485.0803,485.626,311.4775,514.2661,1217.8018,546.47345,1126.962,509.2955,841.8408,485.3124,Coordinated Attack
21,729.85046,573.6314,935.4148,578.04944,1484.6,486.67712,312.55988,517.00165,1219.3165,548.2726,1131.7244,501.57245,840.5178,482.95557,Coordinated Attack
22,729.93414,575.5319,925.89746,577.81903,1484.9247,489.01068,311.63177,517.61096,1223.0906,550.18207,1134.9204,502.1791,837.3829,521.94855,Coordinated Attack
23,707.26013,584.94,916.3677,581.16364,1479.158,490.5867,310.74783,520.3933,1223.7911,553.6119,1136.1388,504.0926,835.42456,512.7471,Coordinated Attack
24,684.58606,594.3481,908.24146,581.8989,1474.6805,495.4114,311.82077,522.09625,1225.3768,559.02313,1135.8302,502.9742,839.0192,534.7752,Coordinated Attack
25,661.91205,603.75616,884.709,588.3675,1475.4868,496.90823,311.9011,522.9248,1226.1863,560.5177,1136.4509,511.02863,773.7625,493.47522,Coordinated Attack
26,639.238,613.16425,879.6188,583.579,1476.9457,498.0363,311.43585,522.9813,1225.0834,560.29736,1136.511,501.0655,802.95074,519.15045,Coordinated Attack
27,616.56396,622.5723,873.3552,583.1642,1478.3116,499.04456,312.06802,523.3193,1226.7498,564.1066,1139.0005,502.61023,789.2805,490.92795,Coordinated Attack
28,593.8899,631.9804,871.067,579.8316,1476.3242,499.61813,312.44806,522.8635,1226.8004,564.8509,1138.3707,505.1004,792.2639,510.72034,Coordinated Attack
29,571.2159,641.3885,869.8921,581.7805,1475.4083,500.33167,311.8014,523.12646,1227.5339,554.4807,1139.9095,505.60107,793.35913,510.63718,Coordinated Attack
