frame_id,ball_x,ball_y,p1_x,p1_y,p2_x,p2_y,p3_x,p3_y,p4_x,p4_y,p5_x,p5_y,p6_x,p6_y,target_label
1,679.7611,511.18378,489.82785,549.54816,848.7256,549.957,1180.7637,616.1087,1043.4305,561.7776,1435.2196,530.6833,23.792841,610.28687,Coordinated Defense
2,678.33655,514.35767,489.9525,550.24286,848.23706,549.6905,1187.1279,614.0586,1038.2483,562.2557,1431.6072,530.57654,23.253853,608.786,Coordinated Defense
3,677.55304,516.1033,490.8121,550.5668,1190.7255,612.02466,844.13763,548.81903,1413.4196,532.9098,1033.3263,561.2619,22.957027,608.9962,Coordinated Defense
4,676.76953,517.84894,491.4549,550.55756,839.95435,548.54767,1193.8352,609.6935,1416.4102,533.81744,1047.8759,561.5726,21.534897,608.30005,Coordinated Defense
5,675.4224,518.2353,492.01407,549.95056,839.85175,549.6187,1194.4386,606.3095,1424.0736,531.9245,1015.4679,545.7679,21.124268,607.15717,Coordinated Defense
6,674.3289,519.2333,492.6446,549.4932,843.38916,550.52386,1199.9543,605.2536,1420.3094,530.6669,988.3901,544.65656,20.371248,606.6561,Coordinated Defense
7,673.2354,520.2313,492.86453,548.9719,841.10504,553.27454,1200.8412,602.1448,1423.7805,529.88104,983.16144,550.15796,19.684624,605.0515,Coordinated Defense
8,800.45306,675.8423,493.73315,547.80646,839.32135,554.2908,1424.5754,527.7692,975.1438,551.0985,1208.5968,600.02246,18.53726,602.7831,Coordinated Defense
9,797.8854,676.5803,494.67648,547.8162,1199.4841,597.94257,832.52454,555.35645,1429.0204,523.2748,967.0712,565.7064,18.591341,601.2462,Coordinated Defense
10,827.7381,715.7021,494.7879,548.1389,1196.0559,595.8819,830.99146,558.01263,1431.1146,523.8874,965.7622,571.08545,18.513515,601.1415,Coordinated Defense
11,857.5908,754.82385,495.2493,548.35876,827.5567,560.45917,1199.3097,592.8946,1429.9441,520.75275,964.159,570.3872,18.142265,600.9476,Coordinated Defense
12,887.44354,793.9456,495.19742,547.1045,822.3333,561.2653,1204.0725,589.24664,1427.4524,520.9451,960.1854,570.18304,18.217236,600.53235,Coordinated Defense
13,917.29626,833.0674,494.65915,546.85114,819.7284,560.8761,1221.5796,586.78235,952.364,569.8763,1428.3572,520.76843,18.392181,600.1401,Coordinated Defense
14,947.149,872.1891,492.81247,546.2753,818.71356,560.0162,1223.7242,580.37976,944.5457,568.97614,1430.3217,520.10254,18.469276,599.99133,Coordinated Defense
15,977.0017,911.31085,492.72818,547.3473,819.9319,560.2513,1227.1307,582.4526,942.84045,564.96375,1430.7603,518.6732,18.013222,599.4093,Coordinated Defense
16,1006.85443,950.4326,489.81418,549.07275,824.6796,561.8941,944.2375,566.8312,1230.5546,585.3275,1434.5325,518.72955,18.312317,598.6727,Coordinated Defense
17,1036.7072,989.5544,487.35684,549.60333,828.42944,562.3656,1234.8802,585.98114,940.6272,565.4298,1443.7489,518.50543,19.110785,598.03876,Coordinated Defense
18,1066.5599,1028.6761,484.8905,549.7587,827.74915,565.2755,1225.2646,584.83356,946.3753,565.3833,1433.2454,520.52856,19.430807,597.47205,Coordinated Defense
19,1096.4126,1067.7979,482.57254,549.40924,1222.0854,584.7041,832.24915,566.81366,942.17,565.76996,1436.3298,523.9001,20.136896,597.8337,Coordinated Defense
20,1126.2654,1106.9196,480.09933,549.75604,1223.8053,582.782,827.06384,567.82007,938.264,565.9575,1431.9343,526.8838,20.88183,597.7933,Coordinated Defense
21,1156.118,1146.0414,473.60184,550.2582,1227.8345,584.81354,826.00525,567.5234,1423.6523,529.7416,926.2658,566.86926,21.493021,598.05676,Coordinated Defense
22,0.0,0.0,470.69238,550.21185,1230.5402,584.4521,1421.9423,530.5031,823.6793,569.0542,916.95734,568.2375,22.505035,598.92896,Coordinated Defense
23,0.0,0.0,468.68567,551.8497,1419.0015,532.5677,1236.5618,584.14874,827.69916,569.3005,911.3587,566.1791,23.0265,598.8146,Coordinated Defense
24,0.0,0.0,466.11026,553.49963,1413.4575,539.5651,832.05096,569.80835,1241.1489,583.69586,905.2004,566.43787,23.124971,598.8758,Coordinated Defense
25,0.0,0.0,464.8951,551.84924,1256.1438,581.80524,832.4282,571.6373,1412.5494,543.12115,906.29803,568.94244,23.246277,599.181,Coordinated Defense
26,0.0,0.0,464.39154,551.8435,1259.1598,579.68616,1427.7637,546.6011,839.5335,570.9859,23.336906,599.8945,902.30646,574.56305,Coordinated Defense
27,0.0,0.0,462.58896,552.961,1262.5046,577.9824,1427.4934,548.50165,838.9354,571.51654,23.44966,599.58405,985.14264,510.5115,Coordinated Defense
28,0.0,0.0,1264.6189,574.22864,460.3784,553.28033,1426.0437,552.0907,831.4894,571.6927,23.649761,599.52545,896.4655,589.7336,Coordinated Defense
29,1700.1824,581.0982,1262.6006,573.3955,457.0569,554.00885,1424.4285,553.20905,836.1001,572.3846,24.002981,599.49646,988.57135,507.75708,Coordinated Defense
