frame_id,ball_x,ball_y,p1_x,p1_y,p2_x,p2_y,p3_x,p3_y,p4_x,p4_y,p5_x,p5_y,p6_x,p6_y,target_label
1,1088.8333,573.8008,404.07806,667.6585,1278.3706,670.817,1554.9678,589.315,321.3171,579.1412,840.81116,661.4863,853.2676,518.5855,Coordinated Defense
2,1088.7937,574.00464,403.92578,667.1296,840.4682,662.6007,1278.392,670.91034,1556.0312,590.2349,321.20032,578.70044,850.9697,512.7404,Coordinated Defense
3,1088.584,573.7893,404.10074,666.1665,840.33105,661.52344,1271.6737,670.9242,1556.4562,591.00494,320.1915,579.2529,851.9935,510.4871,Coordinated Defense
4,1088.9635,574.57855,840.3216,660.5872,404.42664,666.5086,1265.2689,670.7074,1555.2999,591.6998,319.45618,579.49445,866.2929,506.55362,Coordinated Defense
5,1088.9436,574.40674,403.38895,665.25397,841.12714,661.5391,1266.4686,672.1745,1555.6205,594.2804,318.29816,579.3801,874.12384,508.49292,Coordinated Defense
6,1089.0131,571.89716,841.9307,661.8022,408.5408,666.36176,1267.6471,674.45776,1554.0928,594.4043,320.09482,576.0142,884.67065,515.8672,Coordinated Defense
7,1089.5924,570.93536,841.56976,661.2584,414.89725,664.47095,1273.5182,675.4219,317.9337,576.6374,1554.4813,595.06714,883.2707,519.23395,Coordinated Defense
8,1495.5531,714.4922,838.85425,661.97906,1277.5668,676.4493,423.17053,664.4098,320.3324,576.3082,1550.6648,597.7146,885.81586,519.8726,Coordinated Defense
9,1718.9878,792.93884,835.8204,661.57806,1275.5352,678.8664,435.37183,662.1671,319.61758,576.61774,1541.067,596.9736,894.3563,518.901,Coordinated Defense
10,260.5295,675.86597,833.0062,661.7296,453.28308,662.2771,1276.2561,681.58417,1545.1593,598.096,318.97644,577.55615,901.45935,512.2742,Coordinated Defense
11,702.3246,581.60297,462.99353,663.47565,1277.1548,684.6186,833.57117,662.73047,317.4886,576.84955,1548.5582,598.454,907.8519,505.09793,Coordinated Defense
12,629.589,516.6683,469.61258,665.886,1276.2163,687.3526,834.14703,663.4548,316.8413,576.7718,1549.9906,598.91956,908.08966,536.98505,Coordinated Defense
13,556.85345,451.73352,1276.0317,686.9696,471.49426,666.4686,832.34186,664.5706,1559.1526,598.8358,315.2459,580.51373,920.56995,538.9593,Coordinated Defense
14,484.11783,386.7988,1275.6157,689.19324,831.18506,665.4539,471.43878,666.90045,1561.148,599.6107,316.1599,582.7443,929.35376,533.51697,Coordinated Defense
15,1091.8121,576.5629,830.5298,665.29193,1275.4429,689.3906,471.18726,667.86926,1560.6183,598.50037,318.52295,589.88495,934.4168,530.86414,Coordinated Defense
16,1495.5054,706.9818,830.02704,666.22705,1275.6753,689.78125,469.00232,668.6215,315.50772,583.45825,1559.1388,598.65405,936.5137,538.62683,Coordinated Defense
17,1495.3889,706.2129,829.80115,666.7093,1275.6351,689.9893,468.48932,668.5756,313.59494,582.0912,1564.6998,597.8691,949.2802,539.9552,Coordinated Defense
18,1075.1624,581.3857,1275.4984,690.6415,830.0293,667.5232,468.92352,668.5686,316.52972,582.74384,1562.0568,597.84875,948.84,538.5877,Coordinated Defense
19,1496.9775,706.6583,1275.3364,690.0366,830.4283,667.97345,469.51453,667.70416,317.6687,585.62476,1570.9481,596.93634,946.96375,539.1406,Coordinated Defense
20,1075.1863,582.154,1274.8813,689.51587,830.10364,668.2611,469.85794,667.40173,314.55432,583.9626,1574.7126,597.07416,965.9318,538.1697,Coordinated Defense
21,1075.2078,580.91516,1274.1337,688.282,829.84796,668.6958,470.512,666.8589,312.2884,583.6044,1574.142,597.0752,975.10455,537.2542,Coordinated Defense
22,707.72894,583.50366,1274.1372,687.19086,829.0704,668.59534,471.15143,665.9125,309.28775,584.4226,1579.6531,597.7055,979.08405,535.21893,Coordinated Defense
23,707.29663,583.3098,1274.3876,686.19635,828.9535,668.84674,474.88925,665.338,310.03162,584.04584,1574.2703,597.1374,978.5898,531.59656,Coordinated Defense
24,1127.3887,576.1964,1274.6547,685.48096,829.13635,667.557,477.21097,664.1112,312.70276,583.84827,1571.2008,596.7822,976.83026,510.6584,Coordinated Defense
25,1129.9741,577.51294,1276.6675,682.9495,829.30994,667.6767,474.75217,661.3094,313.94223,584.36096,1572.7029,595.8078,986.4228,517.2764,Coordinated Defense
26,1131.0392,578.0784,829.3145,667.53204,1276.6918,680.3488,473.93103,660.0179,316.41318,584.5316,1575.3379,594.9769,995.5462,532.47034,Coordinated Defense
27,1134.3551,578.99426,829.76764,666.5538,472.47632,657.96967,1279.5421,677.54913,318.49323,581.41187,1579.551,592.56757,1009.12415,523.69366,Coordinated Defense
28,1136.6538,578.16534,829.9075,667.2888,1280.5858,674.955,472.95605,655.20306,1582.1803,592.0027,321.6805,581.0721,1010.13947,518.3002,Coordinated Defense
29,1140.3193,579.2166,830.4549,668.07056,472.075,653.7332,1284.121,674.7626,1584.7834,591.65955,321.92285,578.1225,1012.68176,518.55914,Coordinated Defense
