frame_id,ball_x,ball_y,p1_x,p1_y,p2_x,p2_y,p3_x,p3_y,p4_x,p4_y,p5_x,p5_y,p6_x,p6_y,target_label
1,0.0,0.0,600.4656,543.3702,969.562,585.4603,1442.3635,541.10504,0.0,0.0,0.0,0.0,0.0,0.0,Spacing Breakdown
2,0.0,0.0,601.03986,543.81683,969.6748,584.50494,1441.9526,541.2884,0.0,0.0,0.0,0.0,0.0,0.0,Spacing Breakdown
3,0.0,0.0,603.4753,543.9187,972.1701,583.7251,1440.6458,540.68665,0.0,0.0,0.0,0.0,0.0,0.0,Spacing Breakdown
4,0.0,0.0,605.1935,543.2072,975.6869,583.0194,1439.3894,540.75104,0.0,0.0,0.0,0.0,0.0,0.0,Spacing Breakdown
5,0.0,0.0,608.1844,540.909,980.7182,581.6315,1440.3591,539.3438,0.0,0.0,0.0,0.0,0.0,0.0,Spacing Breakdown
6,0.0,0.0,608.18427,539.8617,995.8652,581.47314,1443.6012,539.021,0.0,0.0,0.0,0.0,0.0,0.0,Spacing Breakdown
7,0.0,0.0,612.96747,541.1069,1013.30914,579.2298,1449.7144,538.9233,0.0,0.0,0.0,0.0,0.0,0.0,Spacing Breakdown
8,0.0,0.0,618.5179,541.72284,1029.2625,580.1313,1459.1914,538.0721,0.0,0.0,0.0,0.0,0.0,0.0,Spacing Breakdown
9,0.0,0.0,619.29956,541.353,1454.4768,537.8789,1033.3386,583.3557,0.0,0.0,0.0,0.0,0.0,0.0,Spacing Breakdown
10,0.0,0.0,1033.0254,585.2657,619.61694,543.267,1458.9655,537.6328,0.0,0.0,0.0,0.0,0.0,0.0,Spacing Breakdown
11,0.0,0.0,620.4283,545.8234,1033.9193,584.64294,1455.8232,537.27014,0.0,0.0,0.0,0.0,0.0,0.0,Spacing Breakdown
12,0.0,0.0,620.1856,547.90967,1456.9523,536.73584,1035.2794,584.87854,0.0,0.0,0.0,0.0,0.0,0.0,Spacing Breakdown
13,0.0,0.0,1038.5963,584.1979,1455.7706,536.30304,619.9087,550.1439,0.0,0.0,0.0,0.0,0.0,0.0,Spacing Breakdown
14,0.0,0.0,1037.3384,585.9276,1456.0175,535.27997,619.1888,550.1034,0.0,0.0,0.0,0.0,0.0,0.0,Spacing Breakdown
15,0.0,0.0,1037.3282,589.9774,618.32745,549.5931,1457.8892,533.38055,0.0,0.0,0.0,0.0,0.0,0.0,Spacing Breakdown
16,808.64746,792.2223,1038.7645,592.19696,618.6434,549.7946,1457.1603,532.93115,0.0,0.0,0.0,0.0,0.0,0.0,Spacing Breakdown
17,776.2306,776.386,1041.2979,596.1347,618.3671,549.0254,1457.8406,530.6062,0.0,0.0,0.0,0.0,0.0,0.0,Spacing Breakdown
18,758.4013,767.67596,1457.1354,529.2411,617.299,547.6184,1045.2618,598.3732,0.0,0.0,0.0,0.0,0.0,0.0,Spacing Breakdown
19,740.572,758.966,1049.1786,596.0741,616.12134,545.8054,1456.9929,527.86536,0.0,0.0,0.0,0.0,0.0,0.0,Spacing Breakdown
20,722.74274,750.256,1454.5735,528.5463,1051.4886,597.68225,617.6684,546.2858,0.0,0.0,0.0,0.0,0.0,0.0,Spacing Breakdown
21,704.91345,741.546,1454.0,527.3909,616.2122,541.3459,1053.03,595.9176,0.0,0.0,0.0,0.0,0.0,0.0,Spacing Breakdown
22,573.13007,738.3367,1455.9099,525.40985,617.7682,543.78687,1053.5637,598.0689,0.0,0.0,0.0,0.0,0.0,0.0,Spacing Breakdown
23,527.2941,740.16565,1454.5635,525.8484,617.79626,543.64465,1052.4087,600.9529,0.0,0.0,0.0,0.0,0.0,0.0,Spacing Breakdown
24,470.73077,747.3677,1456.0015,524.4795,618.88916,543.4147,1052.5958,600.83453,0.0,0.0,0.0,0.0,0.0,0.0,Spacing Breakdown
25,411.97446,750.6304,619.1453,541.7246,1456.38,523.7351,1053.1584,600.33716,0.0,0.0,0.0,0.0,0.0,0.0,Spacing Breakdown
26,353.21814,753.89307,618.9887,539.491,1454.7406,523.9618,1053.0845,600.161,0.0,0.0,0.0,0.0,0.0,0.0,Spacing Breakdown
27,257.93872,801.3722,616.46655,534.35583,1456.3822,523.32733,1053.4874,599.3727,0.0,0.0,0.0,0.0,0.0,0.0,Spacing Breakdown
28,179.09471,828.954,1454.1154,522.03937,614.34894,530.4459,1053.3677,595.6022,0.0,0.0,0.0,0.0,0.0,0.0,Spacing Breakdown
29,100.25069,856.5357,611.8847,526.9935,1454.1844,522.09656,1056.9949,594.25714,1092.3356,593.18567,0.0,0.0,0.0,0.0,Spacing Breakdown
