frame_id,ball_x,ball_y,p1_x,p1_y,p2_x,p2_y,p3_x,p3_y,p4_x,p4_y,p5_x,p5_y,p6_x,p6_y,target_label
1,0.0,0.0,979.6352,587.47815,73.7153,813.97034,507.27197,526.7237,1561.2128,608.5259,1072.8126,492.87033,283.7871,521.2604,Coordinated Attack
2,0.0,0.0,981.7595,589.5876,73.70706,813.9966,510.42368,528.69305,1555.6862,602.1356,285.67462,518.54877,1069.6289,507.31,Coordinated Attack
3,0.0,0.0,984.99725,590.1505,73.84423,813.9778,514.0625,531.4492,1552.1204,600.73395,1066.6971,509.73672,298.17303,518.54443,Coordinated Attack
4,0.0,0.0,989.92126,590.004,73.931465,813.9696,1550.869,594.007,516.3953,532.9921,1062.8848,511.14926,302.74283,517.4829,Coordinated Attack
5,0.0,0.0,990.27264,592.19885,73.87237,813.972,1552.3828,586.0509,521.15765,536.5486,1062.3739,513.2341,288.38718,516.4304,Coordinated Attack
6,1240.2817,102.56012,993.6613,592.4707,73.683075,813.9493,527.3211,537.82965,1063.4689,512.9834,1551.214,580.6257,315.70508,511.9437,Coordinated Attack
7,1240.2817,102.56012,73.58557,813.998,996.5622,587.2013,1552.6385,577.5934,537.05835,536.2522,1067.5524,510.23615,287.2259,509.19693,Coordinated Attack
8,1240.2817,102.56012,995.9102,587.0257,73.59643,814.08746,1551.2389,577.05444,1066.2572,508.54065,543.5987,536.6017,309.02292,502.72842,Coordinated Attack
9,1240.2817,102.56012,549.878,543.2872,1004.0044,587.5952,73.46511,813.9763,1549.9144,574.048,332.0739,500.20425,1064.0544,507.93137,Coordinated Attack
10,1240.2817,102.56012,552.6001,549.10944,73.46415,813.9555,1549.236,570.9288,339.85944,496.36392,1011.72003,588.83295,0.0,0.0,Coordinated Attack
11,1240.2817,102.56012,554.1748,545.5492,1544.99,568.1577,73.31893,813.9746,345.86057,496.1708,1024.4854,549.81445,0.0,0.0,Coordinated Attack
12,1240.2817,102.56012,555.12213,545.91833,73.38787,814.0471,349.16812,496.10754,1542.126,562.9517,1052.5028,553.9475,0.0,0.0,Coordinated Attack
13,1240.2817,102.56012,559.88684,549.49774,73.378525,813.96545,1537.0723,557.4791,352.4095,493.2869,1070.3644,577.17236,0.0,0.0,Coordinated Attack
14,1240.2817,102.56012,561.50665,549.5979,73.287926,813.99805,1536.6051,550.4958,356.52386,489.65903,1072.7329,583.3164,0.0,0.0,Coordinated Attack
15,1240.2817,102.56012,561.12897,551.22815,73.16723,812.53546,1539.7538,536.33887,363.8998,488.5147,1084.2238,583.3352,0.0,0.0,Coordinated Attack
16,1375.7512,97.73686,565.73193,551.35974,73.25493,813.89606,1540.3279,523.91974,366.24698,486.86584,1101.9032,578.9068,1055.0454,519.5051,Coordinated Attack
17,1450.2595,95.084076,570.0893,551.859,1541.243,504.71304,73.25377,812.36,1112.5195,566.8361,369.32803,486.18076,1054.3016,521.26385,Coordinated Attack
18,1524.7678,92.43128,575.5957,551.75433,1539.7288,492.07812,72.96962,812.7072,1132.7074,559.8981,372.89288,485.5089,1058.0627,527.20667,Coordinated Attack
19,1599.2761,89.778496,579.6686,549.6358,73.2612,814.15625,1144.0684,568.3647,373.4716,482.9209,1058.9585,521.4391,843.97284,485.2049,Coordinated Attack
20,1673.7843,87.1257,586.7566,548.9554,73.10507,814.2293,1147.4626,570.2362,376.15558,480.5323,1061.5314,522.7145,882.21124,488.30716,Coordinated Attack
21,1748.2926,84.47291,594.51074,546.51654,73.0168,814.326,1155.7163,570.6496,1061.8706,521.9551,882.13794,488.3508,0.0,0.0,Coordinated Attack
22,1822.8009,81.82012,73.03902,814.4284,603.731,546.1456,1170.389,570.2849,1066.7075,525.5011,878.1465,480.5202,0.0,0.0,Coordinated Attack
23,1897.3092,79.16733,610.8028,543.92334,73.105194,814.40784,1186.4747,566.9843,1067.8441,540.3807,872.4636,492.86465,0.0,0.0,Coordinated Attack
24,1971.8174,76.51454,1203.9922,565.60394,615.9639,543.7608,73.12221,814.4042,1072.0305,528.3756,878.0083,483.01315,0.0,0.0,Coordinated Attack
25,2046.3257,73.86175,1217.9489,562.7986,616.8839,544.1256,73.12106,814.54767,1073.614,528.73346,0.0,0.0,0.0,0.0,Coordinated Attack
26,2120.834,71.20896,1223.1425,559.19165,73.028915,814.6657,620.7214,544.6084,1080.1707,526.21967,0.0,0.0,0.0,0.0,Coordinated Attack
27,2195.3423,68.55617,1227.8193,553.2819,72.97216,814.79486,625.8046,546.7191,1085.943,526.16925,0.0,0.0,0.0,0.0,Coordinated Attack
28,2269.8506,65.90338,72.87932,814.9517,1232.5896,552.89606,631.9815,549.4168,1091.5039,525.9495,0.0,0.0,0.0,0.0,Coordinated Attack
29,0.0,0.0,1235.4716,551.87463,72.91335,814.9481,642.60425,554.1948,1098.6036,525.1145,0.0,0.0,0.0,0.0,Coordinated Attack
