frame_id,ball_x,ball_y,p1_x,p1_y,p2_x,p2_y,p3_x,p3_y,p4_x,p4_y,p5_x,p5_y,p6_x,p6_y,target_label
1,0.0,0.0,510.05557,643.64044,910.181,657.02826,1327.3761,642.0439,1557.1389,691.0104,1144.2927,516.5884,1504.1162,511.08887,Coordinated Defense
2,0.0,0.0,507.87927,641.86096,1552.4801,689.93567,1144.9099,516.82666,903.41565,656.37,1332.2112,642.51746,939.8961,486.49402,Coordinated Defense
3,1497.2507,697.21423,503.0784,641.8812,1548.3551,688.85406,1334.5454,643.0469,1143.461,517.81366,901.5691,656.037,943.8966,483.10574,Coordinated Defense
4,1497.2507,697.21423,495.87924,639.16504,1145.2849,517.9653,890.1695,655.7351,1336.7008,642.00635,1551.6376,687.3738,1485.9126,510.56873,Coordinated Defense
5,1497.2507,697.21423,487.20712,639.6342,1146.1016,517.9552,886.9527,656.01685,1336.2502,639.6176,1552.5756,684.3699,1483.8208,510.16998,Coordinated Defense
6,1497.2507,697.21423,478.52948,638.72906,1337.5361,639.6594,1549.8046,686.515,1145.7919,517.7293,884.6648,659.00745,1477.0583,509.272,Coordinated Defense
7,1497.2507,697.21423,467.66504,636.3176,1145.6268,518.2417,1337.1183,641.04877,879.3155,657.01306,1552.95,683.90985,0.0,0.0,Coordinated Defense
8,1497.2507,697.21423,455.42307,635.2254,870.76764,658.70746,1146.3342,518.52856,1340.494,641.1519,1561.4424,681.0317,940.2513,488.38498,Coordinated Defense
9,1497.2507,697.21423,444.36697,634.1223,1533.0779,653.2609,869.37915,663.40576,1348.9207,648.76556,1149.841,517.5267,0.0,0.0,Coordinated Defense
10,1114.2517,583.6302,434.96503,632.2422,860.3201,664.9898,1528.3413,652.61914,1153.7029,516.1725,1354.1748,654.8357,939.383,485.40146,Coordinated Defense
11,1113.1089,582.4196,422.46866,629.2331,833.0246,666.3125,1527.4017,651.4398,1357.1056,655.2835,1157.789,517.40576,0.0,0.0,Coordinated Defense
12,1017.6881,553.6418,408.1861,622.90845,829.83154,666.4898,1524.0303,652.2766,1361.9264,657.58636,1157.1465,516.0845,935.6431,486.0132,Coordinated Defense
13,922.2673,524.86395,397.0871,621.042,817.1233,667.3041,1539.9884,672.32697,1356.194,658.3841,1156.8154,513.94214,932.3155,481.2057,Coordinated Defense
14,826.84644,496.08612,391.24786,618.39404,806.75287,667.57355,1566.5652,672.7326,1159.7129,513.0255,1398.5198,657.4234,0.0,0.0,Coordinated Defense
15,731.42566,467.3083,806.0978,664.9925,387.5367,621.1383,1567.2827,673.7739,1403.3522,658.8241,1161.6184,512.0335,0.0,0.0,Coordinated Defense
16,636.0048,438.53043,802.8235,663.62317,380.67358,617.17615,1565.7406,672.48346,1171.6622,513.5287,1400.6914,661.17865,1421.5691,520.4685,Coordinated Defense
17,540.584,409.7526,800.6766,662.7635,374.0397,613.6083,1565.2576,672.72064,1174.0729,515.3014,1402.8427,659.1606,933.51794,482.4481,Coordinated Defense
18,445.1632,380.97476,1565.6477,671.1812,803.45166,662.85754,364.2578,606.76715,1176.8629,516.18823,1412.454,663.12256,933.3595,482.05566,Coordinated Defense
19,349.74237,352.1969,799.59894,660.0836,1561.6533,670.856,358.1326,603.9817,1182.0415,519.2338,1413.699,662.6752,934.09204,482.91437,Coordinated Defense
20,254.32156,323.41907,794.03253,657.0994,1555.1816,669.8082,348.727,606.5565,1404.249,656.1098,1185.006,519.51666,933.5451,484.61563,Coordinated Defense
21,158.90074,294.64124,1549.9185,667.86945,784.49457,655.429,337.8242,609.1438,1397.2375,654.2726,1189.0256,523.0363,934.02576,483.44977,Coordinated Defense
22,865.4225,499.29077,771.7602,653.8544,1547.8431,668.1111,333.13287,611.57355,1398.4556,669.09546,1192.5841,522.62146,933.29865,483.06772,Coordinated Defense
23,853.185,498.21518,758.01434,654.15594,1542.5348,666.029,330.44205,612.8831,1198.1605,520.492,1396.1849,670.6485,932.23425,482.9607,Coordinated Defense
24,838.8048,500.41754,1542.8768,665.1108,746.71436,653.8093,321.46332,615.473,1201.7877,518.98303,1394.7428,671.9864,932.1276,481.1727,Coordinated Defense
25,827.3134,500.07462,1544.067,664.0634,1397.8342,685.3434,314.95667,619.55524,734.0966,653.36475,1206.2036,518.1402,931.6403,482.12567,Coordinated Defense
26,817.1157,500.5692,1393.2915,687.24164,1540.9565,662.6347,311.06827,622.1477,1208.1686,517.6831,763.6628,652.7414,932.56415,481.0516,Coordinated Defense
27,820.62164,505.03226,1394.4685,690.8444,1538.9954,662.35974,302.1303,623.26056,730.86725,654.4871,1208.0938,516.5968,931.2135,481.29236,Coordinated Defense
28,824.12756,509.4953,1395.3976,695.52563,1537.5686,661.3682,293.13867,624.63983,726.55786,654.5332,1206.3784,510.22986,931.32544,480.03592,Coordinated Defense
29,1520.1333,819.9722,1390.4172,698.47626,1538.0403,659.7046,277.80704,625.3999,737.61383,653.2735,1204.1981,509.9535,929.54034,482.93527,Coordinated Defense
