frame_id,ball_x,ball_y,p1_x,p1_y,p2_x,p2_y,p3_x,p3_y,p4_x,p4_y,p5_x,p5_y,p6_x,p6_y,target_label
1,0.0,0.0,1468.8636,692.216,804.9295,575.76044,1032.3999,685.5617,85.37911,482.51562,0.0,0.0,0.0,0.0,Coordinated Defense
2,0.0,0.0,809.7954,574.29895,1492.7318,696.33185,1036.0586,688.96924,70.84697,488.37656,0.0,0.0,0.0,0.0,Coordinated Defense
3,0.0,0.0,1511.5906,696.68866,1041.135,693.3731,821.49585,572.2564,69.65097,489.7138,0.0,0.0,0.0,0.0,Coordinated Defense
4,0.0,0.0,1523.5819,692.96515,841.50494,571.62964,1044.245,694.51324,69.01465,490.29102,0.0,0.0,0.0,0.0,Coordinated Defense
5,0.0,0.0,1527.4037,686.9982,1044.777,692.5593,861.5368,571.61273,67.3208,493.72763,606.47406,497.89786,0.0,0.0,Coordinated Defense
6,0.0,0.0,1043.3535,688.82904,1532.9509,684.4038,888.21655,569.25256,71.08843,501.88165,612.8092,482.76624,0.0,0.0,Coordinated Defense
7,0.0,0.0,1042.2206,685.5786,1545.9069,681.9501,914.53284,570.8105,72.15884,500.67676,617.5697,490.56448,0.0,0.0,Coordinated Defense
8,865.7937,71.43322,1040.3239,681.5494,1566.945,678.32715,73.411125,496.9075,927.0502,572.01984,622.9689,490.09055,0.0,0.0,Coordinated Defense
9,865.7937,71.43322,1581.5605,674.53735,1037.0193,674.69324,71.868416,496.71814,934.09515,571.4228,635.2178,493.7141,0.0,0.0,Coordinated Defense
10,865.7937,71.43322,1593.9308,673.0353,1033.4579,663.9445,947.9236,571.5706,76.54513,496.9149,642.22314,492.39554,0.0,0.0,Coordinated Defense
11,865.7937,71.43322,1601.5059,673.6533,80.04416,498.63412,1011.4664,654.85657,968.56024,573.31335,650.01874,491.52853,0.0,0.0,Coordinated Defense
12,865.7937,71.43322,1607.7461,671.4462,1009.07416,664.57336,80.436455,502.16425,653.07056,484.72366,0.0,0.0,0.0,0.0,Coordinated Defense
13,865.7937,71.43322,1612.2477,669.5262,82.94266,508.3183,998.24677,661.8988,1025.939,564.79193,0.0,0.0,0.0,0.0,Coordinated Defense
14,865.7937,71.43322,1620.15,669.29626,82.43258,511.73178,991.0349,659.91974,1045.9398,568.2983,675.65717,490.853,0.0,0.0,Coordinated Defense
15,865.7937,71.43322,1627.2675,664.9237,85.047585,510.57727,996.1808,655.1659,689.7649,481.46945,0.0,0.0,0.0,0.0,Coordinated Defense
16,865.7937,71.43322,86.35878,515.22363,1637.38,660.09454,977.58527,647.26514,1067.8949,572.1692,0.0,0.0,0.0,0.0,Coordinated Defense
17,865.7937,71.43322,1656.3424,656.90656,88.426025,516.71045,974.3566,635.4727,1082.5002,571.9352,0.0,0.0,0.0,0.0,Coordinated Defense
18,865.7937,71.43322,1668.9956,646.944,966.3999,629.0442,90.817635,519.3778,1095.9731,570.64813,0.0,0.0,0.0,0.0,Coordinated Defense
19,865.7937,71.43322,1682.8577,638.53973,958.6993,619.60095,97.48483,509.50412,1111.1487,566.8983,0.0,0.0,0.0,0.0,Coordinated Defense
20,865.7937,71.43322,1688.2268,631.49634,945.6453,620.4478,105.990746,500.96664,1121.2109,566.5088,0.0,0.0,0.0,0.0,Coordinated Defense
21,0.0,0.0,1693.9095,628.09576,937.73,617.7935,111.90483,493.0417,1139.8046,568.726,0.0,0.0,0.0,0.0,Coordinated Defense
22,0.0,0.0,1700.4161,629.2309,921.3493,600.8654,110.9122,490.99725,1158.035,570.29816,0.0,0.0,0.0,0.0,Coordinated Defense
23,955.76294,80.42676,1703.7172,627.1759,917.4114,584.6535,106.67287,506.8699,1177.9303,573.168,0.0,0.0,0.0,0.0,Coordinated Defense
24,1005.246,85.37321,1711.17,619.0103,901.9171,579.7713,123.777794,486.78064,1191.7042,575.3555,0.0,0.0,0.0,0.0,Coordinated Defense
25,1054.729,90.31966,1714.3772,616.07697,900.4153,592.74945,1201.4989,579.18335,0.0,0.0,0.0,0.0,0.0,0.0,Coordinated Defense
26,971.70294,116.70528,1714.472,604.19073,892.12933,582.2642,1212.2858,581.0993,0.0,0.0,0.0,0.0,0.0,0.0,Coordinated Defense
27,948.30597,133.44327,1713.2284,600.93915,883.2511,573.6969,1224.3583,579.6073,0.0,0.0,0.0,0.0,0.0,0.0,Coordinated Defense
28,924.90906,150.18126,1705.2418,597.83405,888.36365,576.20776,1231.9204,575.6281,0.0,0.0,0.0,0.0,0.0,0.0,Coordinated Defense
29,901.5121,166.91925,1699.7732,588.20056,858.9614,571.2333,1233.6376,573.22076,0.0,0.0,0.0,0.0,0.0,0.0,Coordinated Defense
