frame_id,ball_x,ball_y,p1_x,p1_y,p2_x,p2_y,p3_x,p3_y,p4_x,p4_y,p5_x,p5_y,p6_x,p6_y,target_label
1,0.0,0.0,852.817,665.30725,1320.9386,597.1405,373.09073,577.487,61.844578,836.9136,0.0,0.0,0.0,0.0,Coordinated Defense
2,762.1415,98.14499,853.0194,665.6539,1321.8765,598.39496,380.86862,579.26733,62.926174,839.697,0.0,0.0,0.0,0.0,Coordinated Defense
3,762.1415,98.14499,856.52936,666.7908,1321.9506,598.5935,384.98755,584.43176,63.247757,840.89874,0.0,0.0,0.0,0.0,Coordinated Defense
4,762.1415,98.14499,857.5368,668.5325,1321.3987,600.0977,385.03674,586.52484,63.810284,842.4465,0.0,0.0,0.0,0.0,Coordinated Defense
5,762.1415,98.14499,857.25,668.1408,1321.7979,599.9319,385.7294,587.35455,64.315895,843.58887,0.0,0.0,0.0,0.0,Coordinated Defense
6,762.1415,98.14499,857.0858,668.27594,1321.4551,600.2761,386.38766,589.81323,64.389206,844.29285,0.0,0.0,0.0,0.0,Coordinated Defense
7,762.1415,98.14499,857.24744,667.4216,1321.7377,600.1696,387.4032,590.67706,64.68212,844.7151,1209.2882,481.76273,0.0,0.0,Coordinated Defense
8,762.1415,98.14499,857.60706,668.52844,1321.49,599.6535,388.1396,591.24304,64.57871,844.74927,1218.3566,482.92606,0.0,0.0,Coordinated Defense
9,762.1415,98.14499,857.44244,668.39496,1321.4219,598.9862,388.996,592.65826,65.08937,844.4946,1221.8317,483.3832,0.0,0.0,Coordinated Defense
10,762.1415,98.14499,857.47845,670.18085,1321.3684,598.6959,390.385,593.8127,65.45047,844.1615,1222.9077,483.68936,1784.3785,487.53473,Coordinated Defense
11,762.1415,98.14499,857.3437,670.41296,388.44696,594.93115,1320.4109,599.2335,65.531845,843.7995,1221.4229,484.1817,1783.752,487.90396,Coordinated Defense
12,762.1415,98.14499,857.5467,670.2619,1319.9838,599.30817,388.45218,597.92706,66.04157,843.5301,1224.1774,484.66376,1783.5433,488.20087,Coordinated Defense
13,724.779,199.39743,394.2686,599.7345,857.5635,670.49884,1317.8141,599.2802,66.21196,842.9415,1226.792,484.13104,1783.516,487.76276,Coordinated Defense
14,704.22955,255.08627,403.74304,600.8317,856.97894,670.8475,1319.2166,598.86127,66.31996,842.4985,1226.3958,484.1669,1783.2699,487.61594,Coordinated Defense
15,683.6802,310.77512,410.63632,601.725,857.1819,672.3303,1318.7751,599.8246,66.171265,842.1894,1225.2118,483.86905,1784.2589,485.1608,Coordinated Defense
16,663.1308,366.46396,415.91946,603.99567,857.57733,673.4406,1316.5245,603.7698,66.19079,841.7222,1227.8492,483.81616,1783.8186,482.4915,Coordinated Defense
17,642.5814,422.1528,419.69864,604.31647,857.34814,673.7303,1310.8907,606.27026,66.11786,841.71954,1233.9752,483.7555,0.0,0.0,Coordinated Defense
18,622.03204,477.84164,423.9411,604.3041,857.61456,673.9879,1308.0956,606.9416,66.00759,841.2358,1238.7122,483.80722,0.0,0.0,Coordinated Defense
19,601.4826,533.53046,425.02155,605.28894,858.2571,673.93085,1306.004,612.3734,65.900444,841.53033,1229.2426,482.6182,0.0,0.0,Coordinated Defense
20,801.5211,164.31845,857.9846,673.91223,427.71497,604.9425,1306.5891,612.53784,65.89224,841.4418,1226.4778,482.31476,0.0,0.0,Coordinated Defense
21,902.2951,-13.688195,434.4576,605.43744,854.0478,673.9122,1304.4976,614.50555,65.98963,841.2846,1225.6809,481.51846,0.0,0.0,Coordinated Defense
22,822.8504,161.86221,849.29767,673.0889,443.6918,605.44366,1304.4116,614.8778,65.532135,841.2727,1224.345,481.85977,0.0,0.0,Coordinated Defense
23,824.5041,178.31197,844.6902,670.36316,463.21332,605.50757,1300.4742,614.0023,65.57475,841.2694,1223.8881,481.9019,0.0,0.0,Coordinated Defense
24,826.1578,194.7617,843.257,670.16254,1291.4463,613.39453,485.28705,608.4598,65.55612,841.06055,1222.9263,482.6197,0.0,0.0,Coordinated Defense
25,827.8115,211.21144,840.7875,669.12476,504.19925,611.09436,1280.9159,615.75116,65.68081,840.91235,1225.4474,483.38547,0.0,0.0,Coordinated Defense
26,829.4652,227.66118,508.32913,615.7602,839.3907,667.7283,1267.57,618.351,65.41673,840.94635,1239.2377,483.44302,0.0,0.0,Coordinated Defense
27,831.1189,244.11092,508.91788,617.8874,842.3702,667.4539,1253.3086,619.9183,65.644966,840.7446,1224.557,484.09967,0.0,0.0,Coordinated Defense
28,832.77264,260.56067,508.37244,618.0195,843.7733,668.8668,1241.6108,622.6895,65.75415,840.76306,1226.3763,484.10202,0.0,0.0,Coordinated Defense
29,834.42633,277.0104,507.4459,617.56287,842.1853,670.41534,1241.5773,628.88025,65.72238,840.79645,1245.3801,483.5604,0.0,0.0,Coordinated Defense
