frame_id,ball_x,ball_y,p1_x,p1_y,p2_x,p2_y,p3_x,p3_y,p4_x,p4_y,p5_x,p5_y,p6_x,p6_y,target_label
1,0.0,0.0,433.40652,673.09094,846.2379,684.71814,1089.924,553.20746,1422.063,660.3941,913.5108,482.731,1476.2538,583.4067,Coordinated Defense
2,0.0,0.0,434.67407,676.0849,1426.3289,662.1108,844.97205,683.9275,1091.9873,552.9022,1473.6357,581.0888,915.0401,483.73108,Coordinated Defense
3,0.0,0.0,432.73373,677.7707,844.35767,684.3306,1428.104,663.9891,1090.4939,551.5619,916.24536,483.49323,1473.033,580.4095,Coordinated Defense
4,0.0,0.0,431.84985,678.2599,844.1472,684.4879,1429.5573,666.9816,1089.9653,549.2907,914.7208,484.0146,1474.5262,581.83856,Coordinated Defense
5,0.0,0.0,431.85266,678.96924,843.56683,683.42065,1433.8735,665.0836,1088.0381,548.8599,916.89703,487.2097,1475.1144,582.28265,Coordinated Defense
6,0.0,0.0,433.37207,679.20557,841.64856,681.68713,1433.888,661.6547,1086.2711,550.23834,918.13324,488.09607,1364.3427,533.13007,Coordinated Defense
7,0.0,0.0,435.20734,678.61096,836.62244,680.1237,1436.2755,664.688,1087.1375,550.48236,917.116,487.78604,1364.692,533.55347,Coordinated Defense
8,0.0,0.0,435.5404,677.46954,1435.8737,667.3358,833.66833,678.003,1089.534,549.6143,916.40234,488.19754,1365.2161,533.9642,Coordinated Defense
9,0.0,0.0,433.5514,674.4704,832.4125,678.51483,1436.6471,664.0703,915.099,490.125,1091.9581,547.5513,1365.994,533.8321,Coordinated Defense
10,0.0,0.0,436.24323,673.0496,832.38245,677.22565,1436.6533,664.4343,1096.025,547.06274,913.3842,489.60464,1366.0641,532.9396,Coordinated Defense
11,0.0,0.0,439.9031,672.4463,1436.025,658.93567,833.6738,675.8899,1097.3226,545.3088,914.3644,489.57922,1366.1635,530.93585,Coordinated Defense
12,0.0,0.0,438.28787,674.799,836.8631,677.03265,1436.0823,666.1548,1100.2661,544.233,915.4736,489.03934,1366.6292,530.9635,Coordinated Defense
13,347.34564,774.0628,443.4839,676.77075,1436.4062,656.73035,837.86615,676.68085,1101.6632,544.0581,915.2318,487.56256,1366.9673,531.3339,Coordinated Defense
14,825.737,580.0407,447.16336,680.17365,839.6625,676.9571,1436.1152,647.5813,1103.5137,543.6265,918.57355,487.5786,1368.5121,533.58264,Coordinated Defense
15,1088.8523,473.32852,446.5051,682.0716,1436.0082,655.67975,844.07184,677.0227,1104.8923,542.6311,922.7445,487.6618,1368.7727,533.8649,Coordinated Defense
16,1351.9675,366.61636,447.74304,683.74133,1436.3955,652.6415,844.8605,676.15857,1106.167,539.2101,917.3982,489.70532,1370.8728,534.11334,Coordinated Defense
17,1615.0828,259.9042,448.94205,684.6219,1436.4834,652.3404,1107.6447,542.0483,846.79047,675.4173,916.9461,488.65094,1371.8525,534.7803,Coordinated Defense
18,1878.198,153.19203,450.055,685.0763,1436.741,654.0402,1108.6521,542.2096,849.0972,674.90546,917.2703,487.69427,1372.2745,533.2074,Coordinated Defense
19,2141.3132,46.479874,451.9866,685.1417,1435.6958,648.97815,1108.6361,539.93634,851.1757,674.8988,928.51605,487.229,1373.5142,534.1423,Coordinated Defense
20,2404.4285,-60.23229,451.28644,684.56665,850.75793,674.7386,1109.0428,538.13434,1433.1761,647.4394,912.8976,486.60056,1375.8385,534.4227,Coordinated Defense
21,2667.5437,-166.94446,452.85254,683.8819,1429.1389,648.89484,1107.7148,536.877,852.4667,675.7266,910.9375,487.1912,1381.5919,537.85895,Coordinated Defense
22,2930.659,-273.65662,451.74905,683.3742,854.42163,676.428,1108.21,537.3695,1427.5736,658.6885,910.82947,486.50882,0.0,0.0,Coordinated Defense
23,3193.7742,-380.36877,451.4559,682.6828,1107.8086,536.5814,856.05035,676.4447,1428.0298,666.28284,0.0,0.0,0.0,0.0,Coordinated Defense
24,3456.8894,-487.08093,449.55334,681.9092,856.448,677.2466,1107.4,536.85333,1427.3203,674.2872,0.0,0.0,0.0,0.0,Coordinated Defense
25,3720.0046,-593.7931,449.70892,682.0064,856.0811,678.6377,1426.2041,673.45905,1107.0538,533.90845,907.4561,486.73453,1366.3152,574.0842,Coordinated Defense
26,1329.99,653.5668,450.43024,679.94226,855.46027,679.3205,1425.5824,675.6241,1106.283,528.8875,907.9724,488.2344,1364.9583,573.1378,Coordinated Defense
27,1329.9484,652.771,451.38278,677.75024,854.9998,679.6534,1426.7019,673.8529,1106.6007,531.62103,907.4529,487.69543,1367.3854,571.0284,Coordinated Defense
28,1334.5496,652.059,453.06088,677.36945,854.6172,681.36725,1106.6694,536.8107,1425.5938,677.3296,907.0409,486.85898,1432.9904,497.24844,Coordinated Defense
29,825.5067,583.4434,455.6613,676.26416,853.49164,683.1332,1106.4056,536.6853,1425.1194,675.7968,910.18555,485.2896,1438.3955,506.78677,Coordinated Defense
