frame_id,ball_x,ball_y,p1_x,p1_y,p2_x,p2_y,p3_x,p3_y,p4_x,p4_y,p5_x,p5_y,p6_x,p6_y,target_label
1,0.0,0.0,890.6568,661.3269,1072.474,514.5775,454.16983,498.30026,1381.3004,523.2306,0.0,0.0,0.0,0.0,Coordinated Attack
2,0.0,0.0,893.7388,656.6749,1072.9868,513.12714,460.05554,496.36215,1381.0198,514.26715,0.0,0.0,0.0,0.0,Coordinated Attack
3,0.0,0.0,896.71423,653.94946,1076.582,509.842,467.75162,492.68762,1380.4128,508.53775,0.0,0.0,0.0,0.0,Coordinated Attack
4,0.0,0.0,900.74896,652.75024,470.5203,492.0063,1089.8569,506.9724,1386.4486,505.8371,0.0,0.0,0.0,0.0,Coordinated Attack
5,0.0,0.0,904.98975,656.6591,475.61563,488.5887,1386.8473,503.13184,1093.6978,501.91803,0.0,0.0,0.0,0.0,Coordinated Attack
6,0.0,0.0,908.52673,657.9756,481.6336,484.09662,1385.1373,500.8485,1090.0515,481.5145,0.0,0.0,0.0,0.0,Coordinated Attack
7,0.0,0.0,910.9458,658.06854,1383.2687,495.67813,486.60004,484.5285,0.0,0.0,0.0,0.0,0.0,0.0,Coordinated Attack
8,0.0,0.0,911.50323,656.61487,1382.7455,493.0097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Coordinated Attack
9,0.0,0.0,913.9872,653.7178,1382.7379,489.7468,499.90073,480.439,0.0,0.0,0.0,0.0,0.0,0.0,Coordinated Attack
10,0.0,0.0,915.2004,650.34424,1372.1934,484.94083,1138.5973,482.08792,0.0,0.0,0.0,0.0,0.0,0.0,Coordinated Attack
11,0.0,0.0,918.1396,648.7838,1370.3766,482.43967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Coordinated Attack
12,0.0,0.0,921.246,642.5427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Coordinated Attack
13,0.0,0.0,926.3969,635.40704,1137.0844,483.94003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Coordinated Attack
14,0.0,0.0,929.4044,626.75824,1137.8835,483.52457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Coordinated Attack
15,0.0,0.0,933.1293,622.8789,1149.4126,482.30936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Coordinated Attack
16,0.0,0.0,937.21564,618.0441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Coordinated Attack
17,0.0,0.0,941.02985,615.7802,1156.9113,480.17184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Coordinated Attack
18,0.0,0.0,948.5709,614.33014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Coordinated Attack
19,0.0,0.0,953.9126,614.51556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Coordinated Attack
20,0.0,0.0,957.77673,615.57715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Coordinated Attack
21,1429.866,73.41116,959.82,614.3697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Coordinated Attack
22,1429.866,73.41116,960.3864,613.4085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Coordinated Attack
23,1429.866,73.41116,962.9949,612.68115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Coordinated Attack
24,1429.866,73.41116,964.5526,610.92346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Coordinated Attack
25,1429.866,73.41116,968.14215,606.9997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Coordinated Attack
26,1429.866,73.41116,973.25305,598.6707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Coordinated Attack
27,1429.866,73.41116,976.0418,593.348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Coordinated Attack
28,1429.866,73.41116,978.27136,588.80676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Coordinated Attack
29,1429.866,73.41116,978.20013,584.91125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Coordinated Attack
