frame_id,ball_x,ball_y,p1_x,p1_y,p2_x,p2_y,p3_x,p3_y,p4_x,p4_y,p5_x,p5_y,p6_x,p6_y,target_label
1,0.0,0.0,550.5889,616.20685,932.48145,642.25073,1244.2039,571.4585,46.120964,599.54205,688.3316,513.20654,867.3172,489.58243,Coordinated Defense
2,0.0,0.0,549.0017,616.4917,932.9155,642.02045,1245.6405,570.629,47.44344,599.89026,686.60156,512.4695,864.1539,489.62985,Coordinated Defense
3,0.0,0.0,934.3503,643.9714,547.44025,616.3969,1248.0345,575.18054,47.83268,600.6119,864.0231,488.6662,686.3299,509.65656,Coordinated Defense
4,1219.6561,703.9617,551.32385,616.3266,935.1567,645.74243,1251.4733,577.44,48.18755,600.27136,861.4902,491.20898,680.3129,506.10678,Coordinated Defense
5,824.92206,758.1674,553.32196,616.1258,935.7299,646.4756,1255.5596,579.1648,47.996033,600.2733,855.8278,493.23383,675.1104,498.025,Coordinated Defense
6,824.8237,758.03784,553.1367,616.1735,936.77405,647.97925,49.301052,600.73285,1263.4753,578.38715,857.66833,493.1151,678.5646,498.1602,Coordinated Defense
7,824.3303,757.73694,935.33734,647.66296,551.9233,616.45197,1269.5249,581.2882,49.872364,600.86774,852.4592,490.18143,672.27734,501.84436,Coordinated Defense
8,824.05615,758.0934,934.07855,647.0973,549.65424,616.2311,1271.254,579.7226,50.94793,600.21924,848.75836,490.59018,666.19653,498.63232,Coordinated Defense
9,823.58594,758.52344,935.24756,646.5571,547.3195,616.4084,1273.304,581.62067,50.238525,601.5758,843.2426,492.7243,667.54816,504.6257,Coordinated Defense
10,823.404,758.6614,543.00745,616.56805,935.5919,644.14777,1273.307,583.45215,50.8183,601.9101,664.4926,504.09628,843.4247,495.36124,Coordinated Defense
11,819.1239,759.4155,935.3014,639.14276,543.49817,616.47363,1271.5289,586.57135,50.70862,602.2632,658.5708,501.44006,840.0912,498.81052,Coordinated Defense
12,823.0504,757.8914,543.40967,616.24023,935.055,639.3994,1274.7507,586.05536,50.76903,602.4002,654.8,505.37387,838.996,500.75748,Coordinated Defense
13,1217.4067,705.7637,539.0416,616.37,934.9319,643.89056,650.90826,503.52655,1275.2092,589.94543,50.823154,602.451,838.4082,504.276,Coordinated Defense
14,1216.2833,704.34357,935.1867,646.895,536.91956,615.9939,1269.3998,590.31934,646.4755,503.68002,51.456093,600.9231,840.5343,505.32126,Coordinated Defense
15,1216.9604,703.4435,935.21484,648.67163,535.45404,614.87305,638.4084,501.97122,1267.668,589.69617,51.580753,600.88495,846.7453,504.2141,Coordinated Defense
16,1217.1089,702.6871,935.0877,648.8129,535.72565,614.78973,628.36505,500.14716,1259.1863,587.36163,51.805946,600.9863,850.7871,505.39014,Coordinated Defense
17,823.1999,759.0032,934.6946,648.3345,536.3112,614.45935,621.59827,499.19717,51.644615,600.4489,854.75665,503.6549,1266.301,583.06573,Coordinated Defense
18,823.2023,759.02234,934.5987,647.8667,535.8872,613.8465,616.23224,500.2056,856.32574,501.45255,50.536407,601.19684,1262.6332,578.2422,Coordinated Defense
19,823.3769,759.2987,934.7447,647.29114,538.0291,614.8376,1261.4869,591.6462,857.7855,501.388,50.645493,601.30597,608.9372,502.5345,Coordinated Defense
20,1220.2888,701.54956,935.341,648.17035,537.25665,613.90717,1265.5016,589.1767,861.4431,503.13455,49.476555,602.17804,598.16504,481.61237,Coordinated Defense
21,1224.3782,703.79553,935.76306,648.4065,533.89624,613.1601,1273.7769,587.0271,49.17385,602.0098,862.0431,508.28885,606.04193,501.43237,Coordinated Defense
22,823.4669,759.3102,935.1395,648.57855,532.9662,613.82544,1284.7513,588.0062,868.60364,507.61234,49.317772,601.6522,602.5755,504.67978,Coordinated Defense
23,483.9188,713.9401,934.7639,648.4532,530.5334,611.81476,867.26904,507.37384,49.242706,601.25854,1287.1592,591.4211,0.0,0.0,Coordinated Defense
24,484.34567,714.2024,934.7008,648.4881,529.4206,611.1461,49.031532,601.4811,1292.689,585.9339,871.0604,507.71396,600.4331,506.3958,Coordinated Defense
25,483.73517,714.41516,934.87933,649.1542,526.5396,612.0206,49.60906,601.2938,850.63605,509.1758,1294.2166,585.28436,600.7692,512.3215,Coordinated Defense
26,429.3668,711.84174,934.7611,650.1857,519.8601,613.2769,48.492786,601.06866,863.4816,510.58728,1295.92,578.88934,598.3462,515.8568,Coordinated Defense
27,374.99838,709.26825,934.99255,650.92377,515.1088,614.1573,47.92776,600.91125,1300.0305,569.3884,870.98376,511.5223,595.64166,519.2112,Coordinated Defense
28,320.63,706.69476,934.6301,652.1213,48.959656,600.6066,869.6015,511.18607,1301.4491,575.97424,506.52563,615.9407,590.86725,520.0016,Coordinated Defense
29,266.2616,704.12134,934.9241,652.7652,1304.0759,575.07776,48.394043,600.49146,869.53925,510.3002,500.91418,613.42053,582.17126,515.53625,Coordinated Defense
