frame_id,ball_x,ball_y,p1_x,p1_y,p2_x,p2_y,p3_x,p3_y,p4_x,p4_y,p5_x,p5_y,p6_x,p6_y,target_label
1,0.0,0.0,1410.2966,591.57184,507.62366,565.54504,1042.2623,599.9488,0.0,0.0,0.0,0.0,0.0,0.0,Spacing Breakdown
2,0.0,0.0,1414.9585,590.08514,520.65686,565.37775,1054.3959,601.3104,0.0,0.0,0.0,0.0,0.0,0.0,Spacing Breakdown
3,0.0,0.0,1057.9999,603.3663,538.47,562.30536,1420.025,587.5911,0.0,0.0,0.0,0.0,0.0,0.0,Spacing Breakdown
4,0.0,0.0,1429.415,585.5246,1059.4714,604.1216,551.8874,562.4271,0.0,0.0,0.0,0.0,0.0,0.0,Spacing Breakdown
5,0.0,0.0,1068.6387,602.6284,1448.7915,583.27496,561.46173,561.5162,0.0,0.0,0.0,0.0,0.0,0.0,Spacing Breakdown
6,0.0,0.0,1082.6257,605.03735,1467.4158,585.1113,573.3443,561.74884,0.0,0.0,0.0,0.0,0.0,0.0,Spacing Breakdown
7,0.0,0.0,1482.9374,585.39905,1091.4614,604.9863,587.5279,561.49915,0.0,0.0,0.0,0.0,0.0,0.0,Spacing Breakdown
8,0.0,0.0,1491.1654,585.7755,1100.2742,607.0412,607.81274,562.7895,0.0,0.0,0.0,0.0,0.0,0.0,Spacing Breakdown
9,0.0,0.0,1492.8157,586.86633,1108.0865,607.8653,622.6477,564.2311,0.0,0.0,0.0,0.0,0.0,0.0,Spacing Breakdown
10,0.0,0.0,1491.8527,587.8023,1122.3071,609.3402,646.04456,564.32574,0.0,0.0,0.0,0.0,0.0,0.0,Spacing Breakdown
11,0.0,0.0,1490.3137,589.2413,656.1397,564.58453,1135.4321,611.3125,0.0,0.0,0.0,0.0,0.0,0.0,Spacing Breakdown
12,0.0,0.0,1490.8779,589.5415,1150.873,611.8656,661.79236,566.1955,0.0,0.0,0.0,0.0,0.0,0.0,Spacing Breakdown
13,0.0,0.0,1157.5013,614.23645,1492.3938,588.2725,665.5699,566.4714,0.0,0.0,0.0,0.0,0.0,0.0,Spacing Breakdown
14,0.0,0.0,669.107,564.6936,1163.961,615.7991,1491.0133,585.2954,0.0,0.0,0.0,0.0,0.0,0.0,Spacing Breakdown
15,0.0,0.0,1163.3114,617.7484,1490.6981,581.92804,669.9084,564.4497,0.0,0.0,0.0,0.0,0.0,0.0,Spacing Breakdown
16,0.0,0.0,1165.3062,617.57184,1491.195,578.3941,673.80255,564.54376,0.0,0.0,0.0,0.0,0.0,0.0,Spacing Breakdown
17,0.0,0.0,1489.0778,574.0342,1166.6005,617.1559,678.82446,565.2179,0.0,0.0,0.0,0.0,0.0,0.0,Spacing Breakdown
18,0.0,0.0,1488.5048,570.7302,1176.4655,617.4861,685.3151,566.78326,0.0,0.0,0.0,0.0,0.0,0.0,Spacing Breakdown
19,0.0,0.0,1485.9069,570.013,1184.017,619.21906,695.6868,571.2699,0.0,0.0,0.0,0.0,0.0,0.0,Spacing Breakdown
20,0.0,0.0,1198.3958,622.91705,712.3019,575.2694,1480.0009,570.1048,0.0,0.0,0.0,0.0,0.0,0.0,Spacing Breakdown
21,0.0,0.0,1475.15,570.64233,1203.7094,624.9643,720.3863,581.02704,0.0,0.0,0.0,0.0,0.0,0.0,Spacing Breakdown
22,0.0,0.0,1473.1643,567.81366,1205.6007,628.9948,721.0008,582.45593,0.0,0.0,0.0,0.0,0.0,0.0,Spacing Breakdown
23,0.0,0.0,1472.0687,564.3106,1206.8309,631.67664,721.51886,584.0826,0.0,0.0,0.0,0.0,0.0,0.0,Spacing Breakdown
24,0.0,0.0,1469.5325,560.8041,1206.6194,632.1206,721.016,590.20856,0.0,0.0,0.0,0.0,0.0,0.0,Spacing Breakdown
25,0.0,0.0,1206.9906,632.9761,1464.392,557.279,724.227,593.4036,463.03006,483.51855,0.0,0.0,0.0,0.0,Spacing Breakdown
26,0.0,0.0,1464.9465,556.6243,1207.2039,633.4218,734.84735,598.18964,463.62692,486.06027,0.0,0.0,0.0,0.0,Spacing Breakdown
27,0.0,0.0,1206.9506,633.35345,1464.9891,557.0836,744.1316,599.4417,465.71988,489.19803,0.0,0.0,0.0,0.0,Spacing Breakdown
28,0.0,0.0,1207.8352,633.2534,1439.167,556.1468,730.822,603.7885,466.4185,486.9079,0.0,0.0,0.0,0.0,Spacing Breakdown
29,0.0,0.0,1207.7692,632.074,1432.9366,553.56335,736.7757,605.23883,466.16653,487.11957,0.0,0.0,0.0,0.0,Spacing Breakdown
