frame_id,ball_x,ball_y,p1_x,p1_y,p2_x,p2_y,p3_x,p3_y,p4_x,p4_y,p5_x,p5_y,p6_x,p6_y,target_label
1,817.4623,577.7729,412.07715,686.1602,868.17896,672.4149,1371.7987,675.65826,1106.3812,560.0452,1499.77,580.8545,0.0,0.0,Coordinated Defense
2,816.8455,578.20026,410.12503,686.4258,869.1284,672.33606,1369.4236,676.9493,1106.2859,560.05743,1496.0398,581.7084,0.0,0.0,Coordinated Defense
3,816.5063,578.43536,409.6929,688.04333,869.99615,673.03253,1368.169,675.6444,1108.1293,558.72546,1496.9594,583.37244,0.0,0.0,Coordinated Defense
4,816.16705,578.6704,410.01965,688.2808,1366.7666,676.15234,871.6155,672.4968,1110.3683,558.0837,1496.8468,590.3843,0.0,0.0,Coordinated Defense
5,816.8739,580.15546,412.58783,688.59424,1366.4819,675.61523,874.9277,672.55084,1109.8405,557.59143,1495.9391,583.87396,0.0,0.0,Coordinated Defense
6,819.3257,578.65924,414.60458,690.98346,1366.0419,677.9657,876.89386,672.64233,1109.7343,557.2411,1467.3542,589.9418,0.0,0.0,Coordinated Defense
7,820.7804,578.2515,416.80893,691.92993,1364.5825,674.47144,877.6537,672.1222,1109.8837,555.3915,1466.7561,589.6529,0.0,0.0,Coordinated Defense
8,822.2351,577.84375,422.11902,692.614,1366.3932,670.43976,881.18524,671.4372,1117.3214,552.8194,1465.7614,589.1106,0.0,0.0,Coordinated Defense
9,823.6899,577.43604,428.75095,692.63324,1368.0016,670.4028,1121.0275,549.6133,883.8786,669.94916,1472.2004,585.8028,0.0,0.0,Coordinated Defense
10,825.1446,577.02826,1370.3278,669.0202,431.4181,690.8898,1123.8419,549.8216,886.3229,669.71985,1473.738,585.78046,0.0,0.0,Coordinated Defense
11,819.411,578.98376,1372.4867,666.35333,431.11642,690.72,1125.3192,547.3382,889.1976,669.50085,1475.774,586.4597,0.0,0.0,Coordinated Defense
12,816.9121,579.8758,1373.5231,666.4202,430.37335,691.7036,1127.7169,545.06067,889.0281,669.99963,1480.7894,586.36,0.0,0.0,Coordinated Defense
13,1003.32,522.6201,1373.7521,665.65735,430.92105,691.2846,1129.3806,545.996,891.439,670.69464,1479.8584,590.39465,0.0,0.0,Coordinated Defense
14,1104.7198,491.53094,1374.5393,666.5351,432.47308,692.18976,1130.311,546.7845,894.02844,671.781,1477.2643,591.3544,0.0,0.0,Coordinated Defense
15,1206.1198,460.44174,1374.8615,666.2741,432.5979,689.6729,896.40137,671.9263,1132.3973,546.0513,1474.9163,591.75323,0.0,0.0,Coordinated Defense
16,1307.5195,429.35254,1375.8875,666.3175,433.52786,689.1925,898.0812,672.318,1132.0754,545.98035,1471.536,596.3954,920.0417,480.20874,Coordinated Defense
17,1408.9194,398.26334,1372.4575,666.9043,433.75638,688.86395,900.19836,672.7223,1132.2004,545.45447,1463.0988,586.8074,917.25165,484.51065,Coordinated Defense
18,1005.11993,521.1269,1370.7604,666.01654,435.08008,686.71204,900.3121,672.68945,1132.0206,544.94775,1464.6578,589.5968,915.87836,485.51117,Coordinated Defense
19,1005.3054,522.45654,1366.315,665.8652,435.1808,685.29803,898.7596,673.0754,1131.4575,544.5958,1458.4125,551.0681,914.95685,486.627,Coordinated Defense
20,1005.0939,522.05963,1365.5281,666.037,899.15485,673.93066,436.12338,683.6145,1131.6927,544.33777,1460.2684,552.2202,913.9978,486.8163,Coordinated Defense
21,349.9397,778.3624,1366.6492,665.42615,438.93738,682.6162,900.34814,675.1447,1132.5845,544.5624,1458.1526,552.4828,914.04095,487.18906,Coordinated Defense
22,349.88867,777.9863,1366.8569,665.1887,441.1152,679.4769,900.47144,675.6488,1132.3446,544.8217,1451.1917,555.6558,914.6101,486.16052,Coordinated Defense
23,348.80447,779.2158,442.35037,676.3486,1366.323,665.8734,900.0694,675.8887,1132.4042,544.1269,1418.7837,583.4813,912.2885,486.52954,Coordinated Defense
24,348.56964,779.96185,445.16373,675.5809,1365.2485,665.3467,899.7715,675.90216,1131.6747,544.34656,1424.5975,577.61633,910.05817,486.08768,Coordinated Defense
25,349.14664,778.4755,1364.9971,664.96436,450.42593,673.87805,900.0674,675.70905,1131.3998,543.64185,1423.0897,584.1453,909.98535,486.70624,Coordinated Defense
26,818.26,581.13086,455.35965,672.14734,1366.3003,664.9998,1131.2139,543.9094,899.94434,675.519,1420.4069,576.3484,911.07794,487.5891,Coordinated Defense
27,350.8897,779.1348,459.03723,672.4602,1366.2656,660.99744,1130.9039,542.2176,901.50665,675.26166,1420.2483,568.5054,913.1267,487.74612,Coordinated Defense
28,351.01828,778.6976,460.56735,670.64496,1365.176,660.00916,901.4267,674.51935,1129.7911,540.2782,1428.4332,559.0532,914.6731,488.043,Coordinated Defense
29,350.38538,777.36664,460.10248,669.164,1363.9061,659.17267,902.0142,674.71497,1128.3503,535.2187,1428.4463,552.64075,913.35944,485.7418,Coordinated Defense
