frame_id,ball_x,ball_y,p1_x,p1_y,p2_x,p2_y,p3_x,p3_y,p4_x,p4_y,p5_x,p5_y,p6_x,p6_y,target_label
1,781.10254,74.59517,856.00165,605.3525,448.49203,565.84766,1335.8723,573.0639,0.0,0.0,0.0,0.0,0.0,0.0,Spacing Breakdown
2,781.10254,74.59517,857.19763,605.38776,1337.3451,574.04865,426.20773,565.454,0.0,0.0,0.0,0.0,0.0,0.0,Spacing Breakdown
3,781.10254,74.59517,857.7136,605.35394,1334.0015,575.8378,408.06107,562.35535,0.0,0.0,0.0,0.0,0.0,0.0,Spacing Breakdown
4,781.10254,74.59517,1329.6417,576.32513,860.4273,604.75476,394.27692,561.99866,0.0,0.0,0.0,0.0,0.0,0.0,Spacing Breakdown
5,781.10254,74.59517,863.9869,605.51807,1320.2281,575.0176,385.04514,561.76154,0.0,0.0,0.0,0.0,0.0,0.0,Spacing Breakdown
6,781.10254,74.59517,867.82666,607.3495,1311.3627,573.4303,367.84665,562.25354,0.0,0.0,0.0,0.0,0.0,0.0,Spacing Breakdown
7,781.10254,74.59517,870.8373,607.4757,351.77347,563.3069,1293.2507,571.2441,0.0,0.0,0.0,0.0,0.0,0.0,Spacing Breakdown
8,781.10254,74.59517,871.8169,610.4703,323.051,565.54254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Spacing Breakdown
9,781.10254,74.59517,872.9898,612.9905,306.32755,565.88367,1231.2692,567.2511,0.0,0.0,0.0,0.0,0.0,0.0,Spacing Breakdown
10,781.10254,74.59517,877.391,615.35114,292.4399,567.53656,1224.8077,573.3136,0.0,0.0,0.0,0.0,0.0,0.0,Spacing Breakdown
11,781.10254,74.59517,878.1478,619.6335,291.23468,569.3294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Spacing Breakdown
12,781.10254,74.59517,292.52,570.65125,873.1806,626.3342,1215.0068,520.4136,0.0,0.0,0.0,0.0,0.0,0.0,Spacing Breakdown
13,573.7721,56.201534,867.5473,630.623,291.45657,570.2378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Spacing Breakdown
14,557.6221,60.562744,863.4822,635.341,291.78992,569.9987,1183.2377,571.68665,0.0,0.0,0.0,0.0,0.0,0.0,Spacing Breakdown
15,540.1075,69.34717,862.9373,638.11554,289.43512,568.79553,1184.7164,584.20264,0.0,0.0,0.0,0.0,0.0,0.0,Spacing Breakdown
16,522.49646,78.493576,862.1738,640.30597,289.76822,568.2157,1159.3408,588.72003,0.0,0.0,0.0,0.0,0.0,0.0,Spacing Breakdown
17,506.06873,87.53091,858.5362,638.66504,291.85214,567.70874,1160.3616,590.1559,0.0,0.0,0.0,0.0,0.0,0.0,Spacing Breakdown
18,489.14755,96.70594,295.31937,567.09985,854.87006,636.2956,1155.2456,588.5221,0.0,0.0,0.0,0.0,0.0,0.0,Spacing Breakdown
19,470.46735,105.35958,841.52045,636.42883,297.82312,565.16876,1157.0817,588.2279,0.0,0.0,0.0,0.0,0.0,0.0,Spacing Breakdown
20,451.78717,114.013214,832.1188,635.85205,299.1837,563.34894,1158.4906,585.10315,0.0,0.0,0.0,0.0,0.0,0.0,Spacing Breakdown
21,433.10696,122.66685,814.344,635.6391,296.42145,560.24414,1152.2554,585.49347,0.0,0.0,0.0,0.0,0.0,0.0,Spacing Breakdown
22,414.42676,131.32048,790.3672,631.7919,299.0862,557.63226,1147.584,584.9053,0.0,0.0,0.0,0.0,0.0,0.0,Spacing Breakdown
23,395.74658,139.97412,306.82877,556.09204,760.98206,632.3504,1135.7688,582.28534,0.0,0.0,0.0,0.0,0.0,0.0,Spacing Breakdown
24,377.06638,148.62776,725.9667,628.5053,314.4094,555.23956,1154.9791,578.91724,0.0,0.0,0.0,0.0,0.0,0.0,Spacing Breakdown
25,358.3862,157.28139,324.59738,554.90814,700.41895,628.2418,1108.2383,581.3724,0.0,0.0,0.0,0.0,0.0,0.0,Spacing Breakdown
26,339.706,165.93503,334.09866,554.82983,685.0246,627.8914,1096.6727,577.90076,0.0,0.0,0.0,0.0,0.0,0.0,Spacing Breakdown
27,321.0258,174.58867,661.45404,631.4688,348.26672,557.43286,1091.2964,582.75824,0.0,0.0,0.0,0.0,0.0,0.0,Spacing Breakdown
28,302.3456,183.24231,636.1596,634.601,357.07678,558.22705,1080.5829,590.7109,0.0,0.0,0.0,0.0,0.0,0.0,Spacing Breakdown
29,283.6654,191.89594,606.22186,638.3859,359.68387,558.3541,1075.0283,596.6899,0.0,0.0,0.0,0.0,0.0,0.0,Spacing Breakdown
