frame_id,ball_x,ball_y,p1_x,p1_y,p2_x,p2_y,p3_x,p3_y,p4_x,p4_y,p5_x,p5_y,p6_x,p6_y,target_label
1,0.0,0.0,911.27045,587.8859,518.5462,596.84766,1385.1217,596.4024,1238.8434,528.35394,40.266438,641.49316,979.1091,495.37524,Coordinated Defense
2,0.0,0.0,1388.1456,596.28625,911.2833,587.50934,520.5164,596.4673,42.144653,641.7279,1236.377,530.6338,983.46466,510.86902,Coordinated Defense
3,635.5455,562.05206,1390.6407,596.197,911.43243,589.14246,522.3749,597.4263,1228.3274,537.0681,45.37332,642.34753,981.68054,508.87085,Coordinated Defense
4,628.1114,564.7432,910.73364,591.1283,523.734,595.85394,1392.3573,596.0718,1230.021,535.1604,49.548283,646.00006,992.16,524.0219,Coordinated Defense
5,624.02264,566.2234,910.1672,589.5528,1388.1952,597.8464,525.4563,592.3593,1224.3381,544.09125,49.594723,647.8764,996.8513,541.042,Coordinated Defense
6,1051.7594,635.1419,909.51294,589.40454,1391.5638,598.9194,529.0974,593.5902,1217.514,547.16907,50.181644,647.89795,998.96387,545.28156,Coordinated Defense
7,1053.6484,634.51953,910.2853,589.4453,1394.6138,601.6809,52.27707,647.44476,1214.7139,545.272,530.5128,594.63184,995.383,530.88403,Coordinated Defense
8,1056.8358,636.2492,911.36847,589.10834,1396.4685,602.7264,1207.6044,546.42303,52.83163,648.1089,532.04987,594.6107,994.29694,533.9654,Coordinated Defense
9,1357.4841,740.33887,911.0393,589.99396,1397.0717,603.3793,1203.2611,544.51495,53.283417,647.7886,535.29974,595.83325,991.43835,534.68066,Coordinated Defense
10,1358.6238,741.1034,910.7485,589.60364,1398.4298,603.25653,1196.458,544.02924,540.8319,590.3479,54.307587,647.5923,992.2135,536.1163,Coordinated Defense
11,1358.6737,743.03894,910.5418,589.4474,1400.0284,604.0561,546.5768,588.7511,55.569622,649.1744,1195.114,533.43286,0.0,0.0,Coordinated Defense
12,1358.3563,742.9715,910.9417,589.8826,1403.0415,604.82825,56.04434,649.37897,547.38696,592.65216,1191.1217,520.58466,0.0,0.0,Coordinated Defense
13,1358.9456,743.9023,911.64,590.4903,56.41615,650.142,548.70953,590.25635,1422.6614,606.1398,1186.6488,520.0138,0.0,0.0,Coordinated Defense
14,1562.2507,580.97656,911.8252,590.8224,56.62276,650.0461,550.0381,591.7506,1435.1566,605.43915,1179.1775,541.9682,0.0,0.0,Coordinated Defense
15,1360.7303,744.76794,910.8873,590.5989,550.5827,592.07227,1442.4142,606.6313,56.393955,649.6106,1154.504,544.4897,486.62332,480.28156,Coordinated Defense
16,1360.662,743.86505,910.00305,590.96686,1435.2231,607.75903,550.57526,594.58746,56.271477,649.9747,1185.6194,545.5339,486.53125,497.41486,Coordinated Defense
17,1363.5071,745.64575,909.6023,590.1346,1423.8782,610.1299,56.266556,650.01733,554.3449,594.3155,1176.4493,544.4268,482.30383,493.073,Coordinated Defense
18,1353.1282,756.6118,910.3454,589.6284,1425.2083,613.0948,560.023,594.1273,1171.9878,546.0876,56.162327,648.8948,477.75095,504.73837,Coordinated Defense
19,1342.7493,767.5779,911.383,589.58606,1434.2999,612.83813,561.29395,594.80365,1170.1732,543.9615,56.09951,648.835,467.48456,498.80515,Coordinated Defense
20,1332.3705,778.5439,909.8717,589.03015,564.45734,597.5544,1439.1128,614.5255,1163.4916,542.70593,55.235184,648.79614,457.94916,509.02524,Coordinated Defense
21,1321.9916,789.50995,565.0703,596.8517,1443.5177,617.07336,908.3271,589.30304,54.738907,648.7127,1147.0211,543.72076,449.51263,506.09305,Coordinated Defense
22,1311.6127,800.476,567.2923,597.8427,1451.6665,619.7191,911.33984,587.5695,54.511017,648.3447,1156.182,543.0028,455.61703,507.20642,Coordinated Defense
23,1301.2338,811.4421,570.1778,597.801,911.89594,584.5416,1460.5334,620.7327,1162.9198,542.2874,53.77208,648.13586,450.6281,506.95676,Coordinated Defense
24,882.36505,654.6759,572.1837,598.42053,912.777,585.71204,1461.5737,621.68396,53.07355,647.908,1161.1941,540.2909,447.1644,509.37054,Coordinated Defense
25,647.3168,573.3892,575.16187,597.86255,911.8708,584.948,1160.2285,538.65295,52.67554,648.05444,1460.2993,623.7503,421.72687,498.29456,Coordinated Defense
26,1572.8309,581.6093,577.3242,597.70074,1159.2152,535.9189,1460.2987,628.6365,911.4712,586.25146,51.44109,647.5582,440.92685,497.8476,Coordinated Defense
27,1976.0919,549.55133,579.48553,597.6206,1462.4934,630.2584,911.18286,585.64075,1156.3502,531.79596,50.483253,647.53723,443.15628,505.9892,Coordinated Defense
28,1574.4747,580.6027,912.5182,584.4351,581.5124,596.8687,1464.2015,631.08374,50.724457,646.706,1150.3086,524.0287,435.94907,508.8026,Coordinated Defense
29,1573.8218,580.9886,583.83044,598.80597,913.01196,586.9507,1466.442,635.03375,1151.1628,507.95322,49.703167,646.74457,427.21323,509.45197,Coordinated Defense
