frame_id,ball_x,ball_y,p1_x,p1_y,p2_x,p2_y,p3_x,p3_y,p4_x,p4_y,p5_x,p5_y,p6_x,p6_y,target_label
1,0.0,0.0,428.2146,610.4548,1542.3151,503.13815,1295.1268,641.4393,594.8235,489.28973,1028.8315,710.81494,0.0,0.0,Coordinated Defense
2,0.0,0.0,418.41974,608.6503,1552.9868,504.74908,595.7853,489.93964,1300.7023,647.36005,1024.5837,700.5983,0.0,0.0,Coordinated Defense
3,991.1885,103.80932,403.8925,611.06793,1303.2606,649.9943,1565.6451,508.82782,597.08905,491.5948,1022.58105,694.0518,0.0,0.0,Coordinated Defense
4,991.1885,103.80932,1306.8077,656.9274,600.1685,493.1522,383.22437,612.84576,1575.2856,515.56744,1033.4135,693.38837,0.0,0.0,Coordinated Defense
5,991.1885,103.80932,1310.4348,664.87946,607.3411,494.39856,369.49146,598.42285,1592.0741,513.3871,1023.1193,694.49554,0.0,0.0,Coordinated Defense
6,991.1885,103.80932,1310.797,666.321,363.83328,601.2593,1611.2053,519.4058,609.2325,494.2175,995.49725,687.46747,0.0,0.0,Coordinated Defense
7,991.1885,103.80932,1314.7413,669.3118,1636.7174,523.8971,356.40146,602.77893,610.8743,490.7156,1004.9244,702.0891,0.0,0.0,Coordinated Defense
8,991.1885,103.80932,1654.9427,528.0519,342.09006,605.81146,1315.6251,669.4861,611.4001,487.09598,985.3258,689.86633,0.0,0.0,Coordinated Defense
9,991.1885,103.80932,1670.5283,529.9148,322.6276,606.47473,1318.4209,671.7207,984.1366,689.0663,0.0,0.0,0.0,0.0,Coordinated Defense
10,991.1885,103.80932,1679.2024,528.26025,303.0791,601.8504,1316.4764,677.66846,983.3061,689.28436,0.0,0.0,0.0,0.0,Coordinated Defense
11,991.1885,103.80932,978.76154,693.9975,1683.1779,531.292,292.42456,598.15466,1313.7539,682.5105,0.0,0.0,0.0,0.0,Coordinated Defense
12,991.1885,103.80932,283.01013,597.7229,1691.1643,533.36536,973.513,697.2247,1310.7408,687.7611,0.0,0.0,0.0,0.0,Coordinated Defense
13,991.1885,103.80932,965.3915,699.781,1694.666,546.1659,268.9121,595.3394,1308.7432,691.62744,0.0,0.0,0.0,0.0,Coordinated Defense
14,991.1885,103.80932,248.82965,595.0951,959.27405,700.6316,1308.1764,695.17596,1701.5414,543.406,0.0,0.0,0.0,0.0,Coordinated Defense
15,991.1885,103.80932,1714.5065,535.5789,232.64279,597.59705,1311.5397,696.4902,953.84204,702.73804,0.0,0.0,0.0,0.0,Coordinated Defense
16,0.0,0.0,1724.5809,535.7102,221.20732,596.75085,1304.6237,701.87695,949.4038,698.1251,0.0,0.0,0.0,0.0,Coordinated Defense
17,0.0,0.0,1736.2725,536.6642,1295.8369,702.6467,214.04121,596.70197,944.37836,699.1562,0.0,0.0,0.0,0.0,Coordinated Defense
18,0.0,0.0,1286.3666,705.4998,206.49097,594.1066,1739.1814,537.5813,0.0,0.0,0.0,0.0,0.0,0.0,Coordinated Defense
19,0.0,0.0,1274.8656,709.42596,199.8138,592.1977,1742.4993,540.71515,945.9077,707.4315,0.0,0.0,0.0,0.0,Coordinated Defense
20,0.0,0.0,1264.5051,706.18274,182.6166,588.5293,1745.4148,544.3849,951.2266,707.1243,0.0,0.0,0.0,0.0,Coordinated Defense
21,0.0,0.0,168.01561,587.9887,1243.4618,711.7059,1751.5541,546.2661,0.0,0.0,0.0,0.0,0.0,0.0,Coordinated Defense
22,0.0,0.0,153.86133,587.70074,1222.013,714.30786,1755.294,547.5634,943.5898,707.8285,0.0,0.0,0.0,0.0,Coordinated Defense
23,0.0,0.0,146.1802,589.15564,1760.2227,550.31354,1205.099,709.92535,939.0524,709.8542,0.0,0.0,0.0,0.0,Coordinated Defense
24,0.0,0.0,138.27794,588.98694,1162.998,714.7152,1765.6475,553.0413,933.86536,709.45984,0.0,0.0,0.0,0.0,Coordinated Defense
25,0.0,0.0,137.00844,594.16833,1165.732,719.8712,1768.8561,554.9905,0.0,0.0,0.0,0.0,0.0,0.0,Coordinated Defense
26,0.0,0.0,126.124954,595.23645,1133.0474,720.9297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Coordinated Defense
27,0.0,0.0,118.150826,593.5973,1114.8291,673.8999,923.1803,702.74243,0.0,0.0,0.0,0.0,0.0,0.0,Coordinated Defense
28,0.0,0.0,107.3726,592.1589,1106.4036,722.973,924.6199,697.85693,0.0,0.0,0.0,0.0,0.0,0.0,Coordinated Defense
29,0.0,0.0,1089.9558,718.20276,97.98788,592.01526,919.1393,699.4255,0.0,0.0,0.0,0.0,0.0,0.0,Coordinated Defense
