frame_id,ball_x,ball_y,p1_x,p1_y,p2_x,p2_y,p3_x,p3_y,p4_x,p4_y,p5_x,p5_y,p6_x,p6_y,target_label
1,0.0,0.0,485.81152,649.84955,1323.9719,678.42725,391.48322,572.8535,841.24066,660.80475,942.82874,685.759,1315.1034,489.2095,Coordinated Defense
2,880.2855,783.8148,1327.0317,678.9079,485.58728,649.04553,841.33453,661.0039,397.67218,570.94495,1310.9094,488.92346,1013.30176,683.5475,Coordinated Defense
3,880.2855,783.8148,1332.8608,679.9764,484.57806,648.6552,844.9963,661.98584,1308.0814,489.9425,402.48752,572.4643,1046.9847,640.0411,Coordinated Defense
4,941.4016,785.3822,1336.5785,682.8719,485.36945,647.9329,853.4567,659.64154,1039.7742,638.97955,1305.1332,493.6272,410.37424,534.9919,Coordinated Defense
5,938.3448,782.826,1338.5117,684.21405,485.15115,647.3282,848.16425,657.955,1302.0632,497.87527,412.25565,533.36914,1060.4681,636.4089,Coordinated Defense
6,951.7898,781.808,1337.8672,686.69995,487.3695,645.4396,850.41376,658.80896,1052.0332,683.9851,1299.2678,498.82065,415.0367,532.23676,Coordinated Defense
7,965.23474,780.79,492.59262,644.41345,1338.3488,689.5932,853.5062,660.21014,1055.7488,686.3039,1294.268,500.3464,416.8174,532.384,Coordinated Defense
8,978.67975,779.7719,1339.4673,689.75385,494.9483,642.5901,851.1974,662.2679,1063.7664,675.5694,1291.008,505.5354,420.10577,529.74207,Coordinated Defense
9,1111.8531,830.0189,1338.9583,689.96674,497.54248,642.4504,855.08356,661.7045,1067.6744,682.7253,1287.054,499.78015,422.95258,529.3325,Coordinated Defense
10,1191.1488,857.19666,1342.2693,689.57245,498.32703,643.9868,860.8344,658.5571,1083.58,682.69794,1284.1753,497.57123,911.5007,480.70517,Coordinated Defense
11,1270.4443,884.3744,1348.2786,691.3152,853.8701,655.2544,496.48273,644.8685,1082.0691,682.65466,1280.2072,499.50333,0.0,0.0,Coordinated Defense
12,975.80133,804.4872,1352.6064,692.6077,1095.8036,685.6234,852.6141,653.9479,498.2221,645.5833,1274.962,498.80118,910.8385,481.662,Coordinated Defense
13,849.43066,772.7792,1356.5471,691.2968,857.0029,653.2402,499.27402,645.7004,1103.3944,682.7251,1272.4316,487.93787,909.212,481.02313,Coordinated Defense
14,723.06,741.07117,1358.749,690.1019,860.9674,653.78314,500.75394,647.5654,1124.717,686.70667,1268.5111,498.33395,442.79874,529.33057,Coordinated Defense
15,1020.4808,780.5425,859.7041,655.28107,502.82358,648.414,1341.8049,687.6633,1131.8351,689.05743,1266.4647,497.20752,443.40692,531.12305,Coordinated Defense
16,1042.1578,777.75635,859.3346,653.85486,502.8622,645.7686,1329.8875,687.236,1159.1455,691.7995,446.87564,529.41345,903.75476,482.02713,Coordinated Defense
17,1067.3984,777.9204,857.0319,654.62573,502.37738,646.6341,1349.0819,687.028,1176.1735,690.5535,449.77258,530.9526,914.9798,482.50204,Coordinated Defense
18,1089.1982,778.63965,854.948,651.9701,503.82202,643.94867,1315.8794,681.59924,1196.5056,685.7794,452.8411,531.29474,909.51624,480.71353,Coordinated Defense
19,1115.677,786.2479,508.0686,642.6885,850.47626,652.9795,1209.367,684.74457,455.6937,531.79065,912.38116,482.54913,0.0,0.0,Coordinated Defense
20,1143.9093,790.7942,511.6015,641.49854,845.2881,654.2728,1219.2299,680.2077,461.00366,532.6426,916.29755,483.21063,0.0,0.0,Coordinated Defense
21,1172.1416,795.3405,515.7882,639.75806,842.6246,651.80005,1231.3136,667.5699,910.82306,482.82208,883.51263,481.0874,0.0,0.0,Coordinated Defense
22,1200.3739,799.88684,518.57666,638.4302,842.3946,652.7365,1243.0052,679.72687,1272.2192,683.0101,907.5915,483.72647,880.49426,481.87842,Coordinated Defense
23,1228.6062,804.4331,518.6548,635.94104,842.1697,650.9851,1246.9365,668.8016,914.0876,482.12878,0.0,0.0,0.0,0.0,Coordinated Defense
24,1256.8386,808.97943,519.51196,633.8489,843.1678,647.9376,1256.5918,673.27893,916.0685,482.70193,831.05853,481.17874,0.0,0.0,Coordinated Defense
25,1285.0709,813.5257,520.60077,635.2751,845.6352,647.0851,1269.773,672.90015,917.40344,483.8521,831.11505,480.9561,0.0,0.0,Coordinated Defense
26,1313.3032,818.072,519.2199,629.8009,850.46075,649.01495,1278.2225,673.3363,915.42755,483.00937,832.1929,480.2054,0.0,0.0,Coordinated Defense
27,1341.5355,822.61835,515.45544,625.9046,858.9767,650.9282,1287.9114,672.4702,914.6612,481.78778,1229.1249,480.38858,832.6301,480.84955,Coordinated Defense
28,1369.768,827.1646,508.75525,631.87335,1295.105,671.06885,860.78723,651.25854,914.60205,482.1571,1223.3666,500.64526,828.91614,480.9506,Coordinated Defense
29,1398.0002,831.71094,1304.7793,672.3703,504.60602,621.85864,867.4846,648.38904,912.507,480.95108,825.8137,481.03873,0.0,0.0,Coordinated Defense
