frame_id,ball_x,ball_y,p1_x,p1_y,p2_x,p2_y,p3_x,p3_y,p4_x,p4_y,p5_x,p5_y,p6_x,p6_y,target_label
1,329.16257,513.8387,735.62476,585.21277,546.7003,526.27496,1328.1168,548.8077,1463.1351,540.5543,1267.066,492.6241,416.5744,516.3985,Coordinated Defense
2,329.0814,514.25244,532.2106,527.4991,734.59064,586.7193,1326.0193,550.66235,1436.1067,540.09247,1267.0846,491.83344,411.2849,495.52127,Coordinated Defense
3,328.51233,513.4509,528.5976,529.7421,727.4819,571.48944,1454.9366,540.089,1321.5704,550.62933,1268.0139,493.60107,411.49777,502.0868,Coordinated Defense
4,328.33087,513.4339,526.60236,529.7436,1269.5013,493.13358,1326.801,553.03314,716.58154,596.948,1453.2279,542.93494,1034.1641,483.7599,Coordinated Defense
5,1129.7919,501.6021,524.98376,532.4634,1325.3641,555.35187,1269.7366,493.91263,712.876,582.0271,1448.6781,543.9577,398.1378,489.8355,Coordinated Defense
6,1117.3685,500.68564,521.1171,533.2783,704.69226,598.9272,1268.2716,495.73477,1325.2218,560.09503,1447.9781,545.4779,398.37924,489.29837,Coordinated Defense
7,1113.273,499.66513,695.51294,597.0757,518.2141,531.7252,1266.2684,497.47412,1319.1658,564.8655,400.2553,523.28894,1412.8514,545.5022,Coordinated Defense
8,968.87305,496.79175,691.395,600.3876,515.1877,531.8807,1267.5872,498.88745,1313.4634,570.6004,404.37,497.24014,1057.2965,481.60623,Coordinated Defense
9,969.06946,497.9722,686.70465,604.40967,513.9113,531.6321,1267.0664,499.41406,1312.9675,574.0041,399.58786,487.47507,1408.3143,549.6338,Coordinated Defense
10,950.4308,497.4809,688.4814,607.18964,513.03735,532.7495,1315.1621,577.16565,1263.8774,497.8174,398.9607,485.6551,1407.5657,550.56146,Coordinated Defense
11,931.7922,496.98956,510.62598,532.807,688.83136,610.51984,1307.3926,579.39545,1256.1503,498.83408,392.36487,483.56705,1410.0273,553.51135,Coordinated Defense
12,913.1535,496.49823,690.133,611.98944,506.74936,532.7402,1304.1267,581.0603,1247.9388,500.4101,395.32578,482.66904,1409.4825,556.42914,Coordinated Defense
13,894.51483,496.0069,691.7926,613.32855,501.19077,533.1093,1302.1344,583.2599,1244.3967,502.28918,395.19873,482.4684,1404.1672,558.7496,Coordinated Defense
14,875.8762,495.51556,693.0253,610.52356,494.49344,535.0801,1300.1919,583.42163,1238.9008,502.08942,393.212,481.97263,1397.1779,559.81165,Coordinated Defense
15,857.23755,495.02426,694.04706,610.22614,485.3207,536.33594,1301.4896,577.6792,1233.3873,500.42868,389.75125,481.125,1397.5841,562.25037,Coordinated Defense
16,838.5989,494.53293,696.23865,611.71783,491.1768,538.0011,1228.1414,502.60846,1301.1007,584.66235,388.50906,481.37064,1399.6919,561.70245,Coordinated Defense
17,819.96027,494.0416,699.496,614.40063,496.93158,538.6975,1296.1246,588.9118,1226.0225,500.92255,389.67963,480.46356,1395.4834,563.1435,Coordinated Defense
18,801.3216,493.55026,701.2352,613.1215,500.53854,535.08606,1298.052,581.7582,390.16232,480.93903,1425.805,563.5589,0.0,0.0,Coordinated Defense
19,782.683,493.05896,501.94217,533.2407,705.0241,612.35724,1263.9792,581.7493,393.42584,483.67062,1189.687,500.43646,1399.7793,561.9826,Coordinated Defense
20,764.0443,492.56763,709.0511,611.4296,502.15265,540.1816,1262.4806,583.5353,399.85257,481.19904,1188.073,500.86792,1392.8171,561.6141,Coordinated Defense
21,745.40564,492.0763,501.93243,536.77826,715.7392,612.95184,1289.1046,582.4803,394.9707,480.19458,1167.4097,501.19254,1394.2142,560.7271,Coordinated Defense
22,0.0,0.0,502.84525,540.6439,719.2064,610.3246,1289.1346,583.19836,396.23376,480.04526,1174.1854,502.59656,1415.1312,559.3232,Coordinated Defense
23,0.0,0.0,730.0186,609.8952,500.64627,542.14404,1289.0311,585.3243,1167.2351,502.43546,1420.2845,557.202,0.0,0.0,Coordinated Defense
24,0.0,0.0,735.7939,608.8649,496.77133,543.2504,1283.8987,583.2524,1170.2792,501.72522,410.86435,511.6369,1418.414,557.15234,Coordinated Defense
25,0.0,0.0,741.14307,608.2899,1285.2152,581.564,498.5269,538.1343,1186.9286,501.978,1402.2451,555.2617,0.0,0.0,Coordinated Defense
26,0.0,0.0,751.53253,607.5718,1282.1749,581.2881,493.0323,543.0008,1172.0348,503.90225,385.77747,481.5218,1395.1373,552.73566,Coordinated Defense
27,0.0,0.0,762.2675,604.26575,1279.1831,580.5186,479.86807,542.6427,1160.1892,498.38046,383.74496,483.65213,1405.1586,553.69006,Coordinated Defense
28,0.0,0.0,765.6871,603.7809,1245.117,575.88104,464.09436,547.03894,376.39316,481.758,1393.2673,552.16644,1413.9012,551.5913,Coordinated Defense
29,372.60245,653.8901,770.98676,604.01855,1283.1283,575.19507,466.6849,547.91864,1184.3157,502.43408,1417.903,552.0546,0.0,0.0,Coordinated Defense
