frame_id,ball_x,ball_y,p1_x,p1_y,p2_x,p2_y,p3_x,p3_y,p4_x,p4_y,p5_x,p5_y,p6_x,p6_y,target_label
1,0.0,0.0,761.2632,489.04938,389.47864,642.2098,1045.5394,653.8469,1416.7893,629.58813,1641.6001,614.5074,0.0,0.0,Coordinated Defense
2,0.0,0.0,760.8722,488.39694,393.29916,640.66644,1639.409,613.5447,1417.3307,629.0952,1049.2596,650.2445,0.0,0.0,Coordinated Defense
3,0.0,0.0,760.6194,488.48514,395.84024,639.57324,1051.4042,645.17395,1631.6709,610.03503,1417.539,625.5796,0.0,0.0,Coordinated Defense
4,0.0,0.0,760.20807,488.1925,1627.7664,604.9957,398.52768,638.5834,1051.9343,642.79956,1412.6733,622.80774,0.0,0.0,Coordinated Defense
5,0.0,0.0,1049.7255,639.1742,401.19174,637.3333,1622.9998,600.84235,760.4935,485.58054,1408.6055,621.6527,0.0,0.0,Coordinated Defense
6,0.0,0.0,1046.673,636.38306,405.6269,637.1855,759.3245,482.5996,1404.0066,614.8918,1615.0613,598.22327,352.75864,482.94,Coordinated Defense
7,0.0,0.0,1040.3013,632.08777,408.77042,638.01385,1608.0778,593.0081,1399.2615,614.2931,353.6614,484.33737,0.0,0.0,Coordinated Defense
8,0.0,0.0,412.41867,640.06836,1033.3665,633.10016,1598.6312,584.6836,1386.3779,614.27747,353.51385,484.85562,0.0,0.0,Coordinated Defense
9,0.0,0.0,1589.1443,574.4897,415.22055,643.5431,1030.4308,632.3459,1378.9213,616.9382,744.6051,483.23648,355.45145,485.21628,Coordinated Defense
10,0.0,0.0,1581.2653,568.5631,420.50757,645.3008,1026.2811,630.74316,1374.1298,617.056,734.95325,481.73065,355.91214,486.4058,Coordinated Defense
11,0.0,0.0,420.58304,646.3835,1024.3693,629.91345,1371.6134,619.18506,1571.3856,564.42737,356.16617,488.2078,0.0,0.0,Coordinated Defense
12,0.0,0.0,421.93716,647.8646,1369.6572,620.4066,1023.54364,628.5528,1553.9406,563.1669,353.43652,491.06778,0.0,0.0,Coordinated Defense
13,0.0,0.0,423.723,646.819,1022.9917,626.2192,1368.4014,620.5832,1539.667,560.705,352.92355,493.75305,0.0,0.0,Coordinated Defense
14,0.0,0.0,424.5477,644.35956,1532.1058,555.80396,1021.9651,622.33453,1367.8337,621.34094,351.13953,495.36652,0.0,0.0,Coordinated Defense
15,0.0,0.0,425.12936,642.8037,1022.5511,621.90436,1368.0476,621.6937,1526.3196,554.10394,350.19702,496.62817,0.0,0.0,Coordinated Defense
16,0.0,0.0,425.33328,640.03314,1013.3802,617.4156,1368.606,622.02576,1516.0975,538.2901,350.8053,495.63934,0.0,0.0,Coordinated Defense
17,0.0,0.0,428.30313,637.63745,1008.96313,615.0105,1367.8506,622.8482,1506.3661,544.4331,352.25388,493.338,0.0,0.0,Coordinated Defense
18,0.0,0.0,1004.59845,612.80365,431.81256,631.2905,1367.5464,622.35736,1497.3148,532.8058,351.65808,493.45877,0.0,0.0,Coordinated Defense
19,0.0,0.0,1000.8027,609.4329,438.61154,629.63617,1367.7844,622.5754,1495.2173,525.5817,353.12933,491.83554,0.0,0.0,Coordinated Defense
20,0.0,0.0,997.7339,607.50525,444.66846,624.4119,1366.7123,622.9335,1470.0267,516.699,353.9038,492.2742,0.0,0.0,Coordinated Defense
21,0.0,0.0,994.1943,606.02246,448.76038,621.67725,1367.0812,623.05084,1454.5658,514.78754,355.33386,491.30695,0.0,0.0,Coordinated Defense
22,0.0,0.0,989.3783,605.18616,455.70328,620.0762,1361.6632,625.1891,1441.7396,514.2998,353.0513,490.1892,0.0,0.0,Coordinated Defense
23,0.0,0.0,978.87805,606.5425,464.61896,617.20667,1357.5634,626.02496,1431.2024,512.197,351.18927,491.4722,0.0,0.0,Coordinated Defense
24,0.0,0.0,971.919,607.3139,478.3884,619.6846,1355.3813,628.7804,1424.8165,509.34607,349.97083,493.56885,0.0,0.0,Coordinated Defense
25,0.0,0.0,487.228,624.3605,966.81116,611.0135,1354.9875,632.05414,1421.604,504.80096,345.32373,496.1798,0.0,0.0,Coordinated Defense
26,0.0,0.0,489.0135,626.8043,966.1654,615.1603,1353.6179,633.9988,1405.0955,500.43405,342.4823,495.8243,0.0,0.0,Coordinated Defense
27,0.0,0.0,489.40927,629.40063,966.4305,621.1565,1353.5414,638.61285,1392.1676,498.5236,341.11636,499.5121,644.43964,480.26767,Coordinated Defense
28,0.0,0.0,491.79526,632.5342,965.6665,623.38574,1354.3223,637.58765,1387.6177,493.74783,339.29788,500.09906,642.9623,481.82608,Coordinated Defense
29,903.1455,268.1253,491.37082,633.8764,965.90186,625.7549,1354.1926,638.0982,335.92075,502.53943,641.5395,485.27844,0.0,0.0,Coordinated Defense
