frame_id,ball_x,ball_y,p1_x,p1_y,p2_x,p2_y,p3_x,p3_y,p4_x,p4_y,p5_x,p5_y,p6_x,p6_y,target_label
1,0.0,0.0,821.7017,611.9627,486.46094,572.0149,1222.8206,546.6092,0.0,0.0,0.0,0.0,0.0,0.0,Spacing Breakdown
2,0.0,0.0,818.00354,612.4677,495.66718,570.1178,1224.0865,547.5774,0.0,0.0,0.0,0.0,0.0,0.0,Spacing Breakdown
3,0.0,0.0,811.6608,614.4327,501.43384,569.8144,1223.57,548.9956,0.0,0.0,0.0,0.0,0.0,0.0,Spacing Breakdown
4,0.0,0.0,811.0976,619.2086,506.6415,569.03546,1224.121,547.63354,0.0,0.0,0.0,0.0,0.0,0.0,Spacing Breakdown
5,0.0,0.0,812.37494,621.85614,1223.3674,550.25684,508.60648,569.3711,0.0,0.0,0.0,0.0,0.0,0.0,Spacing Breakdown
6,0.0,0.0,815.73987,624.5209,510.6455,568.3358,1219.7582,550.90906,0.0,0.0,0.0,0.0,0.0,0.0,Spacing Breakdown
7,905.7716,143.70445,817.27795,626.0375,511.07904,567.2783,1217.711,553.9196,0.0,0.0,0.0,0.0,0.0,0.0,Spacing Breakdown
8,905.7716,143.70445,818.911,628.6061,510.27042,564.0986,1219.1271,555.98926,0.0,0.0,0.0,0.0,0.0,0.0,Spacing Breakdown
9,905.7716,143.70445,819.1944,626.2152,1219.1837,560.7149,516.0499,569.90796,0.0,0.0,0.0,0.0,0.0,0.0,Spacing Breakdown
10,905.7716,143.70445,819.3419,623.3085,1218.6559,562.6044,522.28845,559.4631,0.0,0.0,0.0,0.0,0.0,0.0,Spacing Breakdown
11,905.7716,143.70445,825.5486,620.66394,1218.544,563.46454,527.09534,557.4656,0.0,0.0,0.0,0.0,0.0,0.0,Spacing Breakdown
12,905.7716,143.70445,843.3812,617.5863,1217.7239,563.7808,534.63434,559.49994,0.0,0.0,0.0,0.0,0.0,0.0,Spacing Breakdown
13,905.7716,143.70445,862.36206,618.38715,543.2176,558.13916,1219.3594,563.66266,0.0,0.0,0.0,0.0,0.0,0.0,Spacing Breakdown
14,905.7716,143.70445,549.5606,561.78876,881.1755,619.5436,1219.5889,563.8545,0.0,0.0,0.0,0.0,0.0,0.0,Spacing Breakdown
15,905.7716,143.70445,550.32654,564.4535,906.1191,620.3708,1219.8522,563.9511,0.0,0.0,0.0,0.0,0.0,0.0,Spacing Breakdown
16,905.7716,143.70445,551.85547,567.5747,931.2864,622.872,1219.4396,564.7847,0.0,0.0,0.0,0.0,0.0,0.0,Spacing Breakdown
17,686.7649,288.60904,948.6483,626.6567,551.59467,568.4867,1219.2723,564.6097,0.0,0.0,0.0,0.0,0.0,0.0,Spacing Breakdown
18,566.3112,368.30658,955.8015,630.37756,551.7974,570.18823,1218.9978,565.52686,0.0,0.0,0.0,0.0,0.0,0.0,Spacing Breakdown
19,445.8575,448.0041,955.965,632.9773,547.84454,572.9785,1219.6096,564.80225,0.0,0.0,0.0,0.0,0.0,0.0,Spacing Breakdown
20,325.40384,527.7016,954.8146,634.23444,544.7587,576.6882,1219.2332,563.607,0.0,0.0,0.0,0.0,0.0,0.0,Spacing Breakdown
21,204.95015,607.3992,956.1628,631.37744,540.33887,579.70984,1219.1149,561.8641,0.0,0.0,0.0,0.0,0.0,0.0,Spacing Breakdown
22,84.496475,687.0967,957.1438,629.8221,1215.9503,560.4528,540.31555,585.5882,0.0,0.0,0.0,0.0,0.0,0.0,Spacing Breakdown
23,-35.957214,766.7942,957.2324,625.00934,1211.6965,559.08325,543.8808,590.1099,0.0,0.0,0.0,0.0,0.0,0.0,Spacing Breakdown
24,-156.4109,846.49176,956.44794,622.41864,1210.464,559.333,546.3056,589.50195,0.0,0.0,0.0,0.0,0.0,0.0,Spacing Breakdown
25,-276.8646,926.1893,955.4804,618.8611,1205.4966,558.7986,555.5397,596.0662,0.0,0.0,0.0,0.0,0.0,0.0,Spacing Breakdown
26,-397.31827,1005.8868,957.31976,614.6997,1198.9003,560.3768,557.54443,603.4553,0.0,0.0,0.0,0.0,0.0,0.0,Spacing Breakdown
27,-517.772,1085.5844,960.65936,611.3202,1191.8856,554.2423,562.63245,607.47595,0.0,0.0,0.0,0.0,0.0,0.0,Spacing Breakdown
28,-638.22565,1165.2819,963.4704,608.0173,1187.657,552.8647,563.89294,608.1487,0.0,0.0,0.0,0.0,0.0,0.0,Spacing Breakdown
29,-758.6793,1244.9794,968.68384,606.32806,1187.7537,552.4021,565.756,608.39764,0.0,0.0,0.0,0.0,0.0,0.0,Spacing Breakdown
