frame_id,ball_x,ball_y,p1_x,p1_y,p2_x,p2_y,p3_x,p3_y,p4_x,p4_y,p5_x,p5_y,p6_x,p6_y,target_label
1,0.0,0.0,411.68115,568.30963,945.85394,642.4189,1252.418,595.48694,0.0,0.0,0.0,0.0,0.0,0.0,Spacing Breakdown
2,0.0,0.0,940.8874,641.93494,422.00626,565.4348,1243.5924,592.67206,0.0,0.0,0.0,0.0,0.0,0.0,Spacing Breakdown
3,0.0,0.0,940.0278,639.39935,431.63876,565.4683,1239.2601,590.81635,0.0,0.0,0.0,0.0,0.0,0.0,Spacing Breakdown
4,0.0,0.0,940.6359,637.4991,442.82343,565.16486,1232.22,587.16583,0.0,0.0,0.0,0.0,0.0,0.0,Spacing Breakdown
5,0.0,0.0,940.0136,635.3318,452.69864,564.3679,1227.1912,585.9046,0.0,0.0,0.0,0.0,0.0,0.0,Spacing Breakdown
6,0.0,0.0,941.0655,632.88086,453.94156,564.6524,1219.2898,587.81415,0.0,0.0,0.0,0.0,0.0,0.0,Spacing Breakdown
7,0.0,0.0,943.7434,628.0084,455.71515,563.39417,1213.6719,589.288,0.0,0.0,0.0,0.0,0.0,0.0,Spacing Breakdown
8,0.0,0.0,946.9548,622.0119,457.17813,561.06116,1208.0569,591.4289,0.0,0.0,0.0,0.0,0.0,0.0,Spacing Breakdown
9,0.0,0.0,948.8795,617.30334,459.52722,560.44666,1209.0024,591.0183,0.0,0.0,0.0,0.0,0.0,0.0,Spacing Breakdown
10,0.0,0.0,950.21204,612.958,460.5449,558.4811,1210.4133,592.3471,0.0,0.0,0.0,0.0,0.0,0.0,Spacing Breakdown
11,0.0,0.0,948.92456,611.8291,1209.9146,593.7785,465.9599,555.735,0.0,0.0,0.0,0.0,0.0,0.0,Spacing Breakdown
12,0.0,0.0,945.5134,608.98627,1209.7125,601.2951,463.25708,553.2661,0.0,0.0,0.0,0.0,0.0,0.0,Spacing Breakdown
13,0.0,0.0,940.05835,604.4981,458.92142,553.35504,1204.5284,606.6242,0.0,0.0,0.0,0.0,0.0,0.0,Spacing Breakdown
14,0.0,0.0,936.8911,601.76086,458.34393,554.32965,1198.5109,610.96204,0.0,0.0,0.0,0.0,0.0,0.0,Spacing Breakdown
15,0.0,0.0,926.5321,597.6917,458.27826,554.03204,1190.6461,618.35034,0.0,0.0,0.0,0.0,0.0,0.0,Spacing Breakdown
16,0.0,0.0,916.41736,597.1891,460.17596,554.8816,1182.7994,623.43134,0.0,0.0,0.0,0.0,0.0,0.0,Spacing Breakdown
17,0.0,0.0,908.7398,597.96277,460.1475,555.7025,1187.2427,617.69104,0.0,0.0,0.0,0.0,0.0,0.0,Spacing Breakdown
18,0.0,0.0,907.7551,598.1939,458.5224,556.9665,1015.8401,483.57535,0.0,0.0,0.0,0.0,0.0,0.0,Spacing Breakdown
19,0.0,0.0,908.21,597.87573,457.4052,562.7182,1013.61475,484.22714,0.0,0.0,0.0,0.0,0.0,0.0,Spacing Breakdown
20,0.0,0.0,906.43195,596.5757,457.01028,565.0596,1008.72986,481.40845,0.0,0.0,0.0,0.0,0.0,0.0,Spacing Breakdown
21,0.0,0.0,905.11786,595.2008,459.7544,559.7469,1013.3242,483.62488,0.0,0.0,0.0,0.0,0.0,0.0,Spacing Breakdown
22,0.0,0.0,900.37476,594.68024,462.1108,558.93567,1187.6907,603.0429,1007.7628,481.504,0.0,0.0,0.0,0.0,Spacing Breakdown
23,0.0,0.0,896.0916,593.8891,463.47177,560.3865,1187.1707,598.14026,1008.8713,481.20654,0.0,0.0,0.0,0.0,Spacing Breakdown
24,0.0,0.0,891.84033,593.01434,465.07703,558.7143,1194.7432,595.33575,1007.9087,480.79626,0.0,0.0,0.0,0.0,Spacing Breakdown
25,1237.6906,460.712,891.7115,592.4177,1194.2311,593.07166,1007.98315,480.90115,0.0,0.0,0.0,0.0,0.0,0.0,Spacing Breakdown
26,1253.1653,455.06012,892.3146,591.23083,480.08783,483.77008,1190.7946,589.8148,1005.4073,482.76163,0.0,0.0,0.0,0.0,Spacing Breakdown
27,1270.1332,454.92236,891.45215,588.7249,475.97525,557.2154,1190.4108,587.77924,1005.5033,481.3717,0.0,0.0,0.0,0.0,Spacing Breakdown
28,1284.3215,454.05103,891.00854,586.0418,466.09094,557.72125,1190.2052,586.3232,1005.55115,481.9964,0.0,0.0,0.0,0.0,Spacing Breakdown
29,1298.0481,452.9082,893.19104,581.4698,463.30026,556.4891,1190.1553,584.00885,1006.05725,483.8961,0.0,0.0,0.0,0.0,Spacing Breakdown
