frame_id,ball_x,ball_y,p1_x,p1_y,p2_x,p2_y,p3_x,p3_y,p4_x,p4_y,p5_x,p5_y,p6_x,p6_y,target_label
1,0.0,0.0,1517.7429,666.38226,416.04953,656.4323,813.25073,711.0379,1500.1562,480.61542,39.22525,618.0362,1258.3494,501.7154,Coordinated Defense
2,370.53647,683.5977,1517.4452,667.4513,827.5075,711.12866,416.74628,653.9253,39.24321,617.9605,1500.6238,481.59503,1254.5231,498.93326,Coordinated Defense
3,369.24887,685.5971,1517.352,670.85205,836.09375,711.6916,417.82712,642.14417,39.259438,618.033,1256.8658,498.19785,1506.0698,480.9035,Coordinated Defense
4,368.54068,686.6968,1516.485,673.47327,843.87134,713.2063,419.3175,649.3381,39.285618,618.0619,1512.1417,482.64716,1253.9813,497.93417,Coordinated Defense
5,367.8325,687.7965,1517.1151,672.8433,852.5096,712.41797,39.420094,618.10834,424.90656,652.147,1514.6654,481.86267,1250.1478,495.56946,Coordinated Defense
6,367.1243,688.8962,1517.1447,672.67926,858.26105,713.3604,39.46788,618.1925,422.697,658.46967,1513.1676,490.39572,1250.5768,481.64203,Coordinated Defense
7,366.41614,689.99585,1516.8193,673.9081,864.18677,715.0397,39.40743,618.26855,422.2763,633.71954,1511.8739,482.237,1248.9908,482.9008,Coordinated Defense
8,365.70795,691.0955,1516.8346,670.5963,869.6721,716.84235,416.3102,662.1321,39.459595,618.08594,1515.9822,489.13498,1247.4196,483.6202,Coordinated Defense
9,1356.6516,600.57434,1516.7898,666.7214,881.09265,717.38794,39.44651,618.06744,415.86978,664.6459,1521.5221,485.52847,1248.0664,481.77783,Coordinated Defense
10,1350.5221,600.51953,1517.5712,666.05414,885.8374,711.24176,415.29785,666.588,39.389683,617.9666,1533.6266,490.0705,1416.8997,505.35574,Coordinated Defense
11,1592.266,578.30804,1519.3394,666.3144,890.84125,712.9855,39.35278,618.5193,421.47064,667.491,1531.5488,496.68338,398.29147,569.46515,Coordinated Defense
12,1834.0099,556.0966,898.706,711.7257,1518.6239,665.455,424.26324,667.3038,39.366783,618.45,1530.7399,513.66516,1428.7142,504.29874,Coordinated Defense
13,2075.7537,533.88513,902.15405,713.62885,1520.6267,663.3435,39.31004,618.61426,433.10422,670.03735,1533.4796,516.4804,395.26947,566.246,Coordinated Defense
14,2317.4976,511.67368,905.81836,716.909,1524.4146,661.4677,432.08844,672.3365,39.262573,619.0152,1537.7948,516.18225,392.4773,565.34424,Coordinated Defense
15,2559.2415,489.46222,907.90704,715.10834,435.57745,671.0556,1531.9679,661.37036,39.218388,618.9837,1544.0269,516.4791,387.68872,562.81445,Coordinated Defense
16,2800.9854,467.25076,912.7988,707.1375,1536.7756,656.1379,438.3446,670.03516,39.07001,618.7014,1548.669,515.9067,381.1982,563.37103,Coordinated Defense
17,3042.7292,445.03928,923.403,705.1889,443.59805,668.95026,1544.5881,658.2195,39.03619,618.18024,1557.5006,513.23083,374.76227,562.44196,Coordinated Defense
18,3284.4731,422.82782,934.0456,706.0237,1548.9618,655.29724,448.663,665.6523,38.905663,617.8888,1567.5256,494.02225,366.32944,561.6608,Coordinated Defense
19,3526.217,400.61636,949.01074,705.17126,1552.8347,652.5088,473.2887,659.1388,39.11212,617.9654,1577.8746,487.80685,356.7952,563.5776,Coordinated Defense
20,3767.961,378.4049,959.12305,710.7011,1558.7065,650.23456,482.68314,657.8911,39.17786,618.0919,1588.5712,482.45682,346.45706,563.98846,Coordinated Defense
21,4009.7048,356.19345,964.3681,709.0738,1563.8644,648.0107,493.42026,641.6825,38.927532,618.3311,1600.8611,482.1047,336.6789,563.98395,Coordinated Defense
22,4251.4487,333.982,963.3703,707.49536,1566.4373,646.02185,488.56668,654.62933,38.714638,618.4021,1567.9015,480.67535,328.2872,564.86664,Coordinated Defense
23,1669.1991,396.68054,964.431,706.6866,1570.2515,643.7373,38.991077,618.4175,506.0933,632.17377,1573.3284,480.19257,325.5927,566.00555,Coordinated Defense
24,357.74646,421.16956,967.21027,707.22534,1574.014,643.3871,38.986725,618.5838,507.66888,652.2659,319.03088,567.4075,1234.8833,536.24695,Coordinated Defense
25,-953.7062,445.6586,970.5922,707.08167,511.7542,650.1988,1579.5936,641.4137,38.93627,617.9887,317.79913,567.69275,1236.2944,536.9606,Coordinated Defense
26,-2265.1587,470.14764,977.52606,703.8513,518.15643,650.06085,1584.958,640.59796,38.989002,618.10455,315.61414,568.65186,1236.3674,537.7116,Coordinated Defense
27,1675.7932,402.40753,523.6952,649.91534,982.1626,692.7875,1586.9342,639.36536,39.098423,618.3757,309.64734,569.673,1223.9667,534.8204,Coordinated Defense
28,3253.163,376.17053,532.8282,649.0034,989.03735,695.3661,1587.81,638.49304,38.82272,618.2798,306.46082,569.6705,1222.9539,530.9778,Coordinated Defense
29,4830.5327,349.93353,545.4559,646.82416,997.5249,691.474,1591.7933,635.3171,38.92518,618.4317,300.73563,570.5384,1235.5166,532.0589,Coordinated Defense
