frame_id,ball_x,ball_y,p1_x,p1_y,p2_x,p2_y,p3_x,p3_y,p4_x,p4_y,p5_x,p5_y,p6_x,p6_y,target_label
1,0.0,0.0,1004.79694,498.24103,1199.1805,547.14655,1180.7174,547.3072,0.0,0.0,0.0,0.0,0.0,0.0,Coordinated Attack
2,0.0,0.0,1157.2001,579.0735,1011.9565,496.9366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Coordinated Attack
3,0.0,0.0,1000.69226,499.58118,1133.553,578.3828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Coordinated Attack
4,0.0,0.0,1108.467,578.2816,974.9244,492.153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Coordinated Attack
5,0.0,0.0,1073.3071,576.0472,954.95886,485.0439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Coordinated Attack
6,0.0,0.0,1044.3157,578.0434,950.12134,495.2895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Coordinated Attack
7,0.0,0.0,1016.3384,581.1011,920.4528,490.8582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Coordinated Attack
8,0.0,0.0,993.4366,582.83966,901.23157,489.56973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Coordinated Attack
9,0.0,0.0,983.1532,584.72815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Coordinated Attack
10,0.0,0.0,969.5763,586.4262,856.36194,503.61322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Coordinated Attack
11,0.0,0.0,957.465,586.70935,854.2646,505.80914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Coordinated Attack
12,0.0,0.0,913.33777,587.1217,834.29694,489.1947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Coordinated Attack
13,0.0,0.0,894.5774,585.81903,815.74744,491.74182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Coordinated Attack
14,0.0,0.0,875.72546,584.93695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Coordinated Attack
15,0.0,0.0,856.8951,584.3884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Coordinated Attack
16,0.0,0.0,844.65894,585.07446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Coordinated Attack
17,0.0,0.0,819.3712,581.1048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Coordinated Attack
18,0.0,0.0,775.6615,582.0142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Coordinated Attack
19,0.0,0.0,754.79865,578.67175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Coordinated Attack
20,0.0,0.0,742.7207,580.6447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Coordinated Attack
21,425.1689,75.984116,731.7454,578.38074,687.2937,481.19904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Coordinated Attack
22,425.1689,75.984116,721.592,575.80524,693.9924,482.24182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Coordinated Attack
23,425.1689,75.984116,714.3024,574.49304,671.4542,483.209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Coordinated Attack
24,425.1689,75.984116,708.96594,572.6581,675.89355,481.2687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Coordinated Attack
25,425.1689,75.984116,707.04706,566.6852,658.48175,481.036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Coordinated Attack
26,425.1689,75.984116,707.7283,564.66473,648.5533,481.49542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Coordinated Attack
27,425.1689,75.984116,702.41547,562.7924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Coordinated Attack
28,425.1689,75.984116,691.0082,556.2611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Coordinated Attack
29,425.1689,75.984116,681.32074,553.1204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Coordinated Attack
