frame_id,ball_x,ball_y,p1_x,p1_y,p2_x,p2_y,p3_x,p3_y,p4_x,p4_y,p5_x,p5_y,p6_x,p6_y,target_label
1,0.0,0.0,189.30846,559.72943,1007.18665,615.9523,1271.3557,640.98895,0.0,0.0,0.0,0.0,0.0,0.0,Coordinated Attack
2,0.0,0.0,187.10095,554.38983,993.75586,610.61346,1276.8732,637.7395,0.0,0.0,0.0,0.0,0.0,0.0,Coordinated Attack
3,0.0,0.0,182.15265,542.9449,995.63666,597.9263,1295.4729,634.2852,0.0,0.0,0.0,0.0,0.0,0.0,Coordinated Attack
4,0.0,0.0,177.8423,542.6437,998.7395,599.04614,1282.4636,629.64087,0.0,0.0,0.0,0.0,0.0,0.0,Coordinated Attack
5,0.0,0.0,176.38026,538.1419,999.86505,589.3536,1280.3169,623.3917,0.0,0.0,0.0,0.0,0.0,0.0,Coordinated Attack
6,0.0,0.0,175.33963,539.32825,1291.1498,617.9703,996.2626,568.7208,0.0,0.0,0.0,0.0,0.0,0.0,Coordinated Attack
7,0.0,0.0,177.90111,538.05707,1286.4614,611.2472,995.34955,569.08936,0.0,0.0,0.0,0.0,0.0,0.0,Coordinated Attack
8,0.0,0.0,178.51585,537.20953,1281.3566,605.91736,994.204,563.7158,0.0,0.0,0.0,0.0,0.0,0.0,Coordinated Attack
9,0.0,0.0,179.07677,535.8653,992.1901,559.83563,1269.7382,599.47235,0.0,0.0,0.0,0.0,0.0,0.0,Coordinated Attack
10,0.0,0.0,184.60962,532.76117,1264.6431,593.4679,997.95233,558.2595,0.0,0.0,0.0,0.0,0.0,0.0,Coordinated Attack
11,0.0,0.0,191.33012,528.1941,1261.244,590.3163,981.9446,558.01,1769.8075,574.3907,0.0,0.0,0.0,0.0,Coordinated Attack
12,0.0,0.0,1258.7341,582.88794,199.60236,523.2788,983.486,556.3316,1765.4067,574.11206,0.0,0.0,0.0,0.0,Coordinated Attack
13,0.0,0.0,204.48354,517.3412,1253.5599,579.5134,992.2944,547.1761,1759.1641,571.89355,0.0,0.0,0.0,0.0,Coordinated Attack
14,0.0,0.0,1249.9194,574.0181,206.28372,514.3185,985.1933,533.7395,1752.0159,571.5378,0.0,0.0,0.0,0.0,Coordinated Attack
15,0.0,0.0,1244.7118,570.5753,211.95569,506.18182,993.19666,516.1614,0.0,0.0,0.0,0.0,0.0,0.0,Coordinated Attack
16,1312.8518,222.0805,1233.3954,566.00256,991.733,506.61243,216.3225,501.48077,0.0,0.0,0.0,0.0,0.0,0.0,Coordinated Attack
17,1312.8518,222.0805,1232.1233,561.6755,985.8988,526.90454,225.18954,498.3657,0.0,0.0,0.0,0.0,0.0,0.0,Coordinated Attack
18,1312.8518,222.0805,1226.3848,557.43604,985.6514,519.92883,226.68002,495.88477,0.0,0.0,0.0,0.0,0.0,0.0,Coordinated Attack
19,1312.8518,222.0805,1224.8228,555.37177,221.55789,494.40613,989.1766,512.84924,0.0,0.0,0.0,0.0,0.0,0.0,Coordinated Attack
20,1312.8518,222.0805,224.96248,494.64047,993.53784,509.92087,1219.3082,550.3435,0.0,0.0,0.0,0.0,0.0,0.0,Coordinated Attack
21,1312.8518,222.0805,231.04619,490.9747,1212.9506,549.8204,990.36426,507.4117,1667.686,527.21405,0.0,0.0,0.0,0.0,Coordinated Attack
22,1312.8518,222.0805,239.80875,488.00797,1202.9968,548.6886,984.36224,503.86877,1660.7832,515.23553,0.0,0.0,0.0,0.0,Coordinated Attack
23,1312.8518,222.0805,1197.6665,548.15375,248.82526,484.89725,982.64777,498.178,1646.142,517.1701,0.0,0.0,0.0,0.0,Coordinated Attack
24,1312.8518,222.0805,1183.7445,549.1905,986.2002,494.6886,1632.2456,517.12994,0.0,0.0,0.0,0.0,0.0,0.0,Coordinated Attack
25,1312.8518,222.0805,1176.8462,549.8926,984.2633,489.30237,1631.9865,514.1213,0.0,0.0,0.0,0.0,0.0,0.0,Coordinated Attack
26,1406.7844,76.18862,1163.5323,549.5883,982.3642,486.80023,1595.8661,505.7014,0.0,0.0,0.0,0.0,0.0,0.0,Coordinated Attack
27,1458.4473,-4.0519104,1177.6188,551.2342,980.3718,484.48456,1583.7426,500.1283,0.0,0.0,0.0,0.0,0.0,0.0,Coordinated Attack
28,1422.0485,63.875103,1170.0759,550.2804,1573.6934,494.83612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Coordinated Attack
29,1431.0422,58.846474,1174.8192,552.1239,1569.9751,493.86612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Coordinated Attack
